Price,Area,Baths,Beds,Latitude,Longitude,Month,Year,country,suburb,road,municipality,state,postcode,Price/meter,Coeficient,Average
166060.0,359.3489587200001,2,4,38.94308205,-76.97644878,11,1996,United States,North Michigan Park,20th Street Northeast,Not found,District of Columbia,20018,462.1134859872844,0.4160809065962409,1110.6337220989399
284050.0,260.5930272,4,4,38.90231936,-76.98426766,7,2013,United States,Trinidad,Holbrook Street Northeast,Not found,District of Columbia,20002,1090.0138159951503,0.40422053767135535,2696.581975459563
375820.0,260.5930272,4,4,38.9022355,-76.98432428,9,2017,United States,Trinidad,Holbrook Street Northeast,Not found,District of Columbia,20002,1442.172125778199,0.5348148652267164,2696.581975459563
166060.0,259.94270592000004,4,4,38.90199023,-76.98449449,5,2004,United States,Trinidad,Holbrook Street Northeast,Not found,District of Columbia,20002,638.8330821296698,0.2369047512530366,2696.581975459563
410780.0,374.95666944,4,4,38.90174378,-76.98466402,9,2014,United States,Trinidad,Holbrook Street Northeast,Not found,District of Columbia,20002,1095.5399209554064,0.4062698374925909,2696.581975459563
157320.0,153.29001599999998,2,3,38.90132427,-76.98541829,12,2009,United States,Trinidad,Staples Street Northeast,Not found,District of Columbia,20002,1026.2899313677417,0.3805891831613378,2696.581975459563
589950.0,153.29001599999998,1,3,38.901423,-76.98537124,7,2016,United States,Trinidad,Staples Street Northeast,Not found,District of Columbia,20002,3848.587242629031,1.4272094368550166,2696.581975459563
699200.0,153.29001599999998,3,4,38.90152226,-76.98530355,8,2015,United States,Trinidad,Staples Street Northeast,Not found,District of Columbia,20002,4561.28858385663,1.6915074807170567,2696.581975459563
363584.0,153.29001599999998,3,3,38.90141258,-76.98489765,6,2007,United States,Trinidad,Holbrook Street Northeast,Not found,District of Columbia,20002,2371.8700636054473,0.8795838899728694,2696.581975459563
677350.0,153.29001599999998,1,3,38.90164326,-76.98616228,4,2018,United States,Trinidad,Orren Street Northeast,Not found,District of Columbia,20002,4418.74831561111,1.6386478719446487,2696.581975459563
659870.0,153.29001599999998,3,4,38.90173865,-76.98609378,3,2015,United States,Trinidad,Orren Street Northeast,Not found,District of Columbia,20002,4304.716101014694,1.5963601849267222,2696.581975459563
611712.6,153.29001599999998,1,3,38.90178774,-76.9860608,8,2017,United States,Trinidad,Orren Street Northeast,Not found,District of Columbia,20002,3990.5573498015688,1.4798576071923348,2696.581975459563
126730.0,148.64486399999998,2,2,38.90630143,-76.98021645,12,2004,United States,Trinidad,16th Street Northeast,Not found,District of Columbia,20002,852.5689794435145,0.31616653496996544,2696.581975459563
158543.6,266.35301568,2,3,38.90622244,-76.98026743,6,2011,United States,Trinidad,16th Street Northeast,Not found,District of Columbia,20002,595.2386144201812,0.22073818628070377,2696.581975459563
270940.0,111.483648,2,3,38.90671856,-76.97994101,6,2016,United States,Trinidad,16th Street Northeast,Not found,District of Columbia,20002,2430.31157358611,0.9012563295695566,2696.581975459563
445740.0,111.483648,2,2,38.90683683,-76.97986754,2,2018,United States,Trinidad,16th Street Northeast,Not found,District of Columbia,20002,3998.2545242868264,1.4827120260660447,2696.581975459563
345230.0,111.483648,2,2,38.90687628,-76.9798394,3,2014,United States,Trinidad,16th Street Northeast,Not found,District of Columbia,20002,3096.6873276339143,1.148375000580564,2696.581975459563
284050.0,111.483648,2,3,38.90691564,-76.97981794,10,2015,United States,Trinidad,16th Street Northeast,Not found,District of Columbia,20002,2547.9072948886637,0.9448655068067932,2696.581975459563
192280.0,111.483648,2,2,38.90695446,-76.97978934,8,2005,United States,Trinidad,16th Street Northeast,Not found,District of Columbia,20002,1724.7372457707877,0.6396012661461369,2696.581975459563
131974.0,111.483648,2,2,38.9069941,-76.97976684,9,2004,United States,Trinidad,16th Street Northeast,Not found,District of Columbia,20002,1183.7969277790407,0.4389990508548485,2696.581975459563
117990.0,99.96367104,1,2,38.90758203,-76.98628875,1,2005,United States,Trinidad,Holbrook Terrace NE,Not found,District of Columbia,20002,1180.3288011780485,0.43771293137746786,2696.581975459563
124108.0,146.87970624000005,2,3,38.90766745,-76.98650653,10,2002,United States,Trinidad,Montello Avenue Northeast,Not found,District of Columbia,20002,844.9635635654711,0.31334614384250964,2696.581975459563
337178.71200000006,75.80888064,1,2,38.90771042,-76.98649003,5,2013,United States,Trinidad,Montello Avenue Northeast,Not found,District of Columbia,20002,4447.746875477412,1.6494016929410824,2696.581975459563
576840.0,94.7611008,1,2,38.90778158,-76.98642638,5,2018,United States,Trinidad,Montello Avenue Northeast,Not found,District of Columbia,20002,6087.3079262498395,2.257416233456954,2696.581975459563
138966.0,290.6007091200001,4,4,38.90767579,-76.98342759,11,2011,United States,Trinidad,Trinidad Avenue Northeast,Not found,District of Columbia,20002,478.20254954235384,0.17733655193658873,2696.581975459563
376781.4,290.6007091200001,4,4,38.90759662,-76.98348918,9,2016,United States,Trinidad,Trinidad Avenue Northeast,Not found,District of Columbia,20002,1296.5604975327594,0.48081627383561887,2696.581975459563
192280.0,290.6007091200001,4,4,38.90743061,-76.98360047,4,2004,United States,Trinidad,Trinidad Avenue Northeast,Not found,District of Columbia,20002,661.6639050271563,0.2453713297235819,2696.581975459563
568100.0,197.14025088,3,4,38.90857942,-76.98544056,6,2015,United States,Trinidad,Raum Street Northeast,Not found,District of Columbia,20002,2881.7047633048037,1.0686509030802562,2696.581975459563
463220.0,306.39422592,4,4,38.90854229,-76.98536424,11,2017,United States,Trinidad,Raum Street Northeast,Not found,District of Columbia,20002,1511.8431119552085,0.5606516418613804,2696.581975459563
515660.0,306.39422592,4,4,38.90818672,-76.98452209,10,2015,United States,Trinidad,Raum Street Northeast,Not found,District of Columbia,20002,1682.995162365232,0.6241216390532347,2696.581975459563
437000.0,306.39422592,4,4,38.90809742,-76.98431227,7,2014,United States,Trinidad,Raum Street Northeast,Not found,District of Columbia,20002,1426.2670867501968,0.5289166432654532,2696.581975459563
137218.0,418.34238912,2,3,38.94359459,-76.98177166,1,1997,United States,North Michigan Park,Varnum Place Northeast,Not found,District of Columbia,20017,328.0040549766988,0.295330538277568,1110.6337220989399
152950.0,418.34238912,2,3,38.94359967,-76.98205704,1,2001,United States,North Michigan Park,Varnum Place Northeast,Not found,District of Columbia,20017,365.6096154198872,0.3291900904367796,1110.6337220989399
137218.0,418.34238912,2,3,38.94404966,-76.98161386,8,1992,United States,North Michigan Park,Webster Street Northeast,Not found,District of Columbia,20017,328.0040549766988,0.295330538277568,1110.6337220989399
310270.0,339.5606112000001,2,4,38.94305966,-76.97663381,3,2011,United States,North Michigan Park,Varnum Street Northeast,Not found,District of Columbia,20018,913.7396675766141,0.822719182206872,1110.6337220989399
484196.0,339.5606112000001,1,3,38.94306726,-76.97679115,10,2016,United States,North Michigan Park,Varnum Street Northeast,Not found,District of Columbia,20018,1425.9486643308287,1.2839054280073439,1110.6337220989399
228114.0,359.3489587200001,1,3,38.94305254,-76.97707999,10,2009,United States,North Michigan Park,19th Place Northeast,Not found,District of Columbia,20018,634.7979991720065,0.571563771692731,1110.6337220989399
194028.0,111.483648,2,3,38.9070331,-76.97973824,12,2013,United States,Trinidad,16th Street Northeast,Not found,District of Columbia,20002,1740.4166752777949,0.6454158231111018,2696.581975459563
541880.0,111.483648,2,4,38.90707372,-76.97971644,2,2018,United States,Trinidad,16th Street Northeast,Not found,District of Columbia,20002,4860.62314717222,1.8025126591391132,2696.581975459563
367080.0,111.483648,2,2,38.9071501,-76.97966465,12,2015,United States,Trinidad,16th Street Northeast,Not found,District of Columbia,20002,3292.680196471504,1.221056962642625,2696.581975459563
367080.0,111.483648,2,2,38.90718955,-76.97963812,12,2015,United States,Trinidad,16th Street Northeast,Not found,District of Columbia,20002,3292.680196471504,1.221056962642625,2696.581975459563
467590.0,226.86922368,4,4,38.90724495,-76.97959441,1,2018,United States,Trinidad,16th Street Northeast,Not found,District of Columbia,20002,2061.055230036568,0.7643213700875213,2696.581975459563
174275.6,301.84197696,4,4,38.90649445,-76.98006363,9,2010,United States,Trinidad,16th Street Northeast,Not found,District of Columbia,20002,577.3736368785278,0.2141131410552165,2696.581975459563
348726.0,357.6767040000001,4,4,38.90740332,-76.98299323,12,2007,United States,Trinidad,Trinidad Avenue Northeast,Not found,District of Columbia,20002,974.9754347993542,0.3615597240032707,2696.581975459563
250497.14,282.51814464,4,4,38.9062506,-76.98118399,11,2007,United States,Trinidad,Holbrook Street Northeast,Not found,District of Columbia,20002,886.658590793158,0.32880832063043436,2696.581975459563
269847.5,282.51814464,4,4,38.90641436,-76.981078,12,2013,United States,Trinidad,Holbrook Street Northeast,Not found,District of Columbia,20002,955.1510411618141,0.3542080492468741,2696.581975459563
269847.5,325.5322521600001,4,4,38.90666062,-76.98092136,12,2013,United States,Trinidad,Holbrook Street Northeast,Not found,District of Columbia,20002,828.9424418302158,0.3074048737898813,2696.581975459563
428260.0,119.56621248,2,3,38.90971232,-76.98557027,3,2015,United States,Trinidad,Montello Avenue Northeast,Not found,District of Columbia,20002,3581.7810995028017,1.32826709222974,2696.581975459563
275310.0,119.56621248,1,2,38.90966116,-76.98558792,9,2016,United States,Trinidad,Montello Avenue Northeast,Not found,District of Columbia,20002,2302.5735639660866,0.8538859878619756,2696.581975459563
150149.704,107.58172032,1,3,38.90998624,-76.98538897,8,2015,United States,Trinidad,Montello Avenue Northeast,Not found,District of Columbia,20002,1395.6804515988613,0.5175739007010915,2696.581975459563
117990.0,107.58172032,2,3,38.90997706,-76.98545388,8,2002,United States,Trinidad,Montello Avenue Northeast,Not found,District of Columbia,20002,1096.747659816563,0.4067177151659373,2696.581975459563
349599.126,141.58423296,1,3,38.90955082,-76.9856818,5,2018,United States,Trinidad,Montello Avenue Northeast,Not found,District of Columbia,20002,2469.195324162739,0.9156759730035383,2696.581975459563
506920.0,141.49132992,3,3,38.90946831,-76.98573969,5,2016,United States,Trinidad,Montello Avenue Northeast,Not found,District of Columbia,20002,3582.693019329279,1.3286052684227043,2696.581975459563
131100.0,141.49132992,1,3,38.90942741,-76.98576818,12,2003,United States,Trinidad,Montello Avenue Northeast,Not found,District of Columbia,20002,926.5585394817102,0.3436048107989753,2696.581975459563
318136.0,141.49132992,3,4,38.90938742,-76.98579736,4,2012,United States,Trinidad,Montello Avenue Northeast,Not found,District of Columbia,20002,2248.4487224756167,0.83381434087218,2696.581975459563
523526.0,141.49132992,3,4,38.90934608,-76.98582215,1,2016,United States,Trinidad,Montello Avenue Northeast,Not found,District of Columbia,20002,3700.0571009969626,1.3721285444572413,2696.581975459563
349512.6,306.39422592,4,4,38.90794722,-76.98482755,4,2006,United States,Trinidad,Meigs Place Northeast,Not found,District of Columbia,20002,1140.7284159828073,0.4230275312837094,2696.581975459563
116242.0,306.39422592,4,4,38.90798417,-76.98493327,11,2002,United States,Trinidad,Meigs Place Northeast,Not found,District of Columbia,20002,379.3870450755523,0.14069182710861053,2696.581975459563
349600.0,306.39422592,4,4,38.90812717,-76.98524638,11,2015,United States,Trinidad,Meigs Place Northeast,Not found,District of Columbia,20002,1141.0136694001574,0.42313331461236253,2696.581975459563
117116.0,306.39422592,4,4,38.90816232,-76.98535833,9,2002,United States,Trinidad,Meigs Place Northeast,Not found,District of Columbia,20002,382.2395792490527,0.14174966039514145,2696.581975459563
349599.126,306.39422592,4,4,38.90823784,-76.98557783,4,2015,United States,Trinidad,Meigs Place Northeast,Not found,District of Columbia,20002,1141.0108168659838,0.42313225677907595,2696.581975459563
415150.0,418.34238912,2,3,38.94404979,-76.98075829,1,2007,United States,North Michigan Park,Webster Street Northeast,Not found,District of Columbia,20017,992.3689561396938,0.8935159597569733,1110.6337220989399
393300.0,383.03923392,2,3,38.94405428,-76.98013226,11,2017,United States,North Michigan Park,Michigan Avenue Northeast,Not found,District of Columbia,20017,1026.78776786125,0.9245062052687965,1110.6337220989399
126730.0,362.321856,2,3,38.94393934,-76.98014556,1,1997,United States,North Michigan Park,Michigan Avenue Northeast,Not found,District of Columbia,20017,349.77188900246745,0.3149300098158809,1110.6337220989399
393300.0,362.321856,2,3,38.94384602,-76.98021826,3,2007,United States,North Michigan Park,Michigan Avenue Northeast,Not found,District of Columbia,20017,1085.4989658697266,0.97736899598032,1110.6337220989399
124108.0,287.34910272,1,3,38.94294154,-76.98095987,6,1993,United States,North Michigan Park,Michigan Avenue Northeast,Not found,District of Columbia,20017,431.90669059069194,0.3888831052009205,1110.6337220989399
589950.0,455.96812032,3,4,38.94274348,-76.98172055,6,2018,United States,North Michigan Park,Michigan Avenue Northeast,Not found,District of Columbia,20017,1293.840454429075,1.1649569328616283,1110.6337220989399
301530.0,508.55124096,1,3,38.94274425,-76.98206026,7,2013,United States,North Michigan Park,Michigan Avenue Northeast,Not found,District of Columbia,20017,592.9196032061532,0.5338570146110991,1110.6337220989399
437000.0,508.45833792,2,3,38.9427443,-76.98239916,11,2013,United States,North Michigan Park,Michigan Avenue Northeast,Not found,District of Columbia,20017,859.4607805777724,0.7738471860493428,1110.6337220989399
332120.0,141.49132992,2,3,38.90926429,-76.98588143,6,2012,United States,Trinidad,Montello Avenue Northeast,Not found,District of Columbia,20002,2347.2816333536657,0.8704655206907373,2696.581975459563
524400.0,141.49132992,4,3,38.90918232,-76.98594186,11,2017,United States,Trinidad,Montello Avenue Northeast,Not found,District of Columbia,20002,3706.234157926841,1.3744192431959013,2696.581975459563
364895.0,250.93111104,4,4,38.90951344,-76.98651875,12,2007,United States,Trinidad,West Virginia Avenue Northeast,Not found,District of Columbia,20002,1454.164047206699,0.5392619473245845,2696.581975459563
327750.0,239.225328,4,4,38.90958091,-76.98644587,1,2005,United States,Trinidad,West Virginia Avenue Northeast,Not found,District of Columbia,20002,1370.047238476354,0.5080680843173198,2696.581975459563
367080.0,497.40287616,4,4,38.90974186,-76.98626551,11,2006,United States,Trinidad,West Virginia Avenue Northeast,Not found,District of Columbia,20002,737.9933200907368,0.27367731699124953,2696.581975459563
609615.0,287.81361792,4,4,38.91010422,-76.9858559,5,2017,United States,Trinidad,West Virginia Avenue Northeast,Not found,District of Columbia,20002,2118.089492796158,0.7854719463646879,2696.581975459563
437000.0,266.35301568,4,4,38.9101706,-76.98578071,3,2014,United States,Trinidad,West Virginia Avenue Northeast,Not found,District of Columbia,20002,1640.6797530876,0.6084293998916863,2696.581975459563
132467.81,206.52345792000003,4,4,38.91007812,-76.98529129,7,2015,United States,Trinidad,Mount Olivet Road Northeast,Not found,District of Columbia,20002,641.417741762359,0.23786324599052688,2696.581975459563
261326.0,134.43069888000002,4,4,38.91011470000001,-76.98537153,12,2013,United States,Trinidad,Mount Olivet Road Northeast,Not found,District of Columbia,20002,1943.945855948227,0.7208925497682789,2696.581975459563
523526.0,143.99971200000005,3,4,38.9043742,-76.98516012,3,2014,United States,Trinidad,Trinidad Avenue Northeast,Not found,District of Columbia,20002,3635.604493431208,1.348226950457018,2696.581975459563
177422.0,143.99971200000005,1,3,38.90442284,-76.98512321,4,2011,United States,Trinidad,Trinidad Avenue Northeast,Not found,District of Columbia,20002,1232.0996864215947,0.45691163763401443,2696.581975459563
348726.0,131.45780159999998,1,2,38.90460326,-76.98500097,2,2017,United States,Trinidad,Trinidad Avenue Northeast,Not found,District of Columbia,20002,2652.7600169452403,0.9837490723763906,2696.581975459563
603934.0,131.45780159999998,2,3,38.90464442,-76.98496891,6,2017,United States,Trinidad,Trinidad Avenue Northeast,Not found,District of Columbia,20002,4594.128249897647,1.7036857368723959,2696.581975459563
328624.0,131.45780159999998,1,3,38.90469126,-76.98494042,11,2014,United States,Trinidad,Trinidad Avenue Northeast,Not found,District of Columbia,20002,2499.8440259935096,0.927041732364719,2696.581975459563
187036.0,131.45780159999998,2,3,38.90478215,-76.98488368,12,2011,United States,Trinidad,Trinidad Avenue Northeast,Not found,District of Columbia,20002,1422.7835679856678,0.5276248157607709,2696.581975459563
546250.0,131.45780159999998,1,2,38.90482349,-76.98484828,10,2016,United States,Trinidad,Trinidad Avenue Northeast,Not found,District of Columbia,20002,4155.325841079637,1.5409603264041207,2696.581975459563
367080.0,483.095808,1,3,38.94159177,-76.97960038,7,2015,United States,North Michigan Park,Upshur Street Northeast,Not found,District of Columbia,20018,759.8492761088087,0.684158297186224,1110.6337220989399
284050.0,393.63018048,3,4,38.94127765,-76.97857502,11,2003,United States,North Michigan Park,19th Street Northeast,Not found,District of Columbia,20018,721.616415828746,0.6497339325020616,1110.6337220989399
389716.6,415.92691008,2,3,38.94112604,-76.97856088,1,2013,United States,North Michigan Park,19th Street Northeast,Not found,District of Columbia,20018,936.9833750959784,0.8436475108330161,1110.6337220989399
357029.0,427.26108096,1,3,38.94354926,-76.97706368,6,2018,United States,North Michigan Park,19th Place Northeast,Not found,District of Columbia,20018,835.6225640720712,0.7523835693489149,1110.6337220989399
364458.0,415.92691008,2,4,38.94331855,-76.9770588,9,2012,United States,North Michigan Park,19th Place Northeast,Not found,District of Columbia,20018,876.2549168311798,0.7889684055110289,1110.6337220989399
485070.0,358.7915404800001,2,3,38.94331821,-76.97806974,11,2013,United States,North Michigan Park,19th Street Northeast,Not found,District of Columbia,20018,1351.9549523131495,1.2172824626269647,1110.6337220989399
313329.0,218.69375616,2,3,38.90472994,-76.98448606,5,2007,United States,Trinidad,Orren Street Northeast,Not found,District of Columbia,20002,1432.7295186734243,0.531313170417989,2696.581975459563
519156.0,131.45780159999998,3,4,38.90459465,-76.98458051,3,2014,United States,Trinidad,Orren Street Northeast,Not found,District of Columbia,20002,3949.2216793620873,1.4645286942144764,2696.581975459563
409906.0,131.45780159999998,1,3,38.90441765,-76.9847016,8,2016,United States,Trinidad,Orren Street Northeast,Not found,District of Columbia,20002,3118.1565111461596,1.156336628933652,2696.581975459563
502550.0,131.45780159999998,3,3,38.90437405,-76.9847347,7,2015,United States,Trinidad,Orren Street Northeast,Not found,District of Columbia,20002,3822.8997737932664,1.4176835002917911,2696.581975459563
257830.0,131.45780159999998,2,3,38.90432973,-76.98476491,2,2010,United States,Trinidad,Orren Street Northeast,Not found,District of Columbia,20002,1961.3137969895888,0.7273332740627451,2696.581975459563
139840.0,268.30397952000004,2,3,38.90176525,-76.98557614,4,2003,United States,Trinidad,Staples Street Northeast,Not found,District of Columbia,20002,521.1998728091023,0.19328167196559162,2696.581975459563
526148.0,153.29001599999998,2,3,38.90162113,-76.98566287,6,2017,United States,Trinidad,Staples Street Northeast,Not found,District of Columbia,20002,3432.3696593521136,1.272859379239585,2696.581975459563
357466.0,153.29001599999998,3,3,38.90156762,-76.98570219,12,2012,United States,Trinidad,Staples Street Northeast,Not found,District of Columbia,20002,2331.958788496702,0.8647831995165952,2696.581975459563
371450.0,153.29001599999998,1,2,38.90152592,-76.98572952,2,2018,United States,Trinidad,Staples Street Northeast,Not found,District of Columbia,20002,2423.1845601738346,0.8986133491309364,2696.581975459563
347852.0,134.709408,2,3,38.90199493,-76.98684481,1,2017,United States,Trinidad,Trinidad Avenue Northeast,Not found,District of Columbia,20002,2582.2398388091797,0.9575973815404233,2696.581975459563
562525.628,268.30397952000004,3,5,38.90209928,-76.98634837,1,2018,United States,Trinidad,Orren Street Northeast,Not found,District of Columbia,20002,2096.5981533571253,0.7775021017114876,2696.581975459563
230736.0,153.29001599999998,2,3,38.90204136,-76.98635576,2,2006,United States,Trinidad,Orren Street Northeast,Not found,District of Columbia,20002,1505.2252326726878,0.5581974686366287,2696.581975459563
821560.0,153.29001599999998,3,4,38.90189255,-76.98644468,12,2017,United States,Trinidad,Orren Street Northeast,Not found,District of Columbia,20002,5359.51408603154,1.9875212898425414,2696.581975459563
603060.0,153.29001599999998,3,4,38.90185103,-76.98649034,8,2014,United States,Trinidad,Orren Street Northeast,Not found,District of Columbia,20002,3934.111403576343,1.4589252021184613,2696.581975459563
770868.0,153.29001599999998,3,4,38.90180203,-76.98652297,5,2016,United States,Trinidad,Orren Street Northeast,Not found,District of Columbia,20002,5028.820663701934,1.8648869974905549,2696.581975459563
576840.0,258.08464512,2,3,38.90123542,-76.98447345,1,2018,United States,Trinidad,Morse Street Northeast,Not found,District of Columbia,20002,2235.0806640658157,0.8288569323708038,2696.581975459563
458850.0,232.16469696,3,4,38.90111187,-76.98416336,3,2013,United States,Trinidad,Morse Street Northeast,Not found,District of Columbia,20002,1976.398677353844,0.7329273485249851,2696.581975459563
307866.5,176.42287296,2,3,38.93997879999999,-76.97991239,2,2011,United States,North Michigan Park,18th Street Northeast,Not found,District of Columbia,20018,1745.0486710405285,1.5712188783018712,1110.6337220989399
272688.0,183.76221312,2,3,38.94017672,-76.97992779,7,2010,United States,North Michigan Park,18th Street Northeast,Not found,District of Columbia,20018,1483.9176965175634,1.3360999823714788,1110.6337220989399
437000.0,162.30161088,2,3,38.94027419,-76.97993446,12,2016,United States,North Michigan Park,18th Street Northeast,Not found,District of Columbia,20018,2692.5179462519454,2.4243077557229844,1110.6337220989399
305026.0,164.15967168,3,3,38.94032472,-76.97991645,9,2013,United States,North Michigan Park,18th Street Northeast,Not found,District of Columbia,20018,1858.105568062988,1.6730138218308666,1110.6337220989399
450110.0,165.92482944000002,3,3,38.94037337,-76.97994331,3,2015,United States,North Michigan Park,18th Street Northeast,Not found,District of Columbia,20018,2712.7344443814177,2.442510424818306,1110.6337220989399
394191.48,365.48055936,2,2,38.94366399,-76.97646451,7,2007,United States,North Michigan Park,20th Street Northeast,Not found,District of Columbia,20018,1078.5566288129696,0.9711182069770499,1110.6337220989399
415150.0,504.83511936,2,3,38.94388555,-76.97806426,11,2005,United States,North Michigan Park,19th Street Northeast,Not found,District of Columbia,20018,822.3477014164595,0.7404310575608484,1110.6337220989399
337661.16,469.71777024000016,2,3,38.94404229,-76.97806168,4,2018,United States,North Michigan Park,19th Street Northeast,Not found,District of Columbia,20018,718.8596672156422,0.6472517922984542,1110.6337220989399
327750.0,528.98990976,2,3,38.9440603,-76.97753681,3,2013,United States,North Michigan Park,19th Place Northeast,Not found,District of Columbia,20018,619.5770353137708,0.5578590159705022,1110.6337220989399
351348.0,464.51520000000016,2,3,38.94379525,-76.97648984,5,2015,United States,North Michigan Park,20th Street Northeast,Not found,District of Columbia,20018,756.3756794180252,0.6810307163990867,1110.6337220989399
174800.0,509.38736832,2,2,38.94332708,-76.97645689,11,2000,United States,North Michigan Park,20th Street Northeast,Not found,District of Columbia,20018,343.15731184403785,0.3089743315154517,1110.6337220989399
311336.28,405.9862848,2,3,38.94306435,-76.9795454,1,2018,United States,North Michigan Park,Varnum Street Northeast,Not found,District of Columbia,20018,766.8640337280675,0.6904742927117353,1110.6337220989399
603497.0,413.69723712,3,4,38.94304762,-76.97970263,6,2017,United States,North Michigan Park,Varnum Street Northeast,Not found,District of Columbia,20018,1458.789051145984,1.3134744804876626,1110.6337220989399
227240.0,232.07179392,1,3,38.90101788,-76.98394088,4,2005,United States,Trinidad,Morse Street Northeast,Not found,District of Columbia,20002,979.1797450332735,0.36311884969356345,2696.581975459563
332120.0,232.07179392,2,3,38.9009475,-76.98377385,10,2012,United States,Trinidad,Morse Street Northeast,Not found,District of Columbia,20002,1431.1088581255535,0.5307121649367466,2696.581975459563
325565.0,232.07179392,1,3,38.90091966,-76.98372014,12,2012,United States,Trinidad,Morse Street Northeast,Not found,District of Columbia,20002,1402.863288557286,0.5202375827340476,2696.581975459563
194727.2,112.31977536,1,3,38.90212005,-76.98675383,8,2010,United States,Trinidad,Trinidad Avenue Northeast,Not found,District of Columbia,20002,1733.6858035539435,0.6429197477886728,2696.581975459563
214130.0,508.55124096,1,3,38.94276474,-76.98294027,7,2001,United States,North Michigan Park,Michigan Avenue Northeast,Not found,District of Columbia,20017,421.05884865364504,0.3791158509557081,1110.6337220989399
336490.0,300.26262528,1,3,38.94300208,-76.98337785,4,2007,United States,North Michigan Park,16th Street Northeast,Not found,District of Columbia,20017,1120.652294591168,1.0090205909409038,1110.6337220989399
427823.0,418.06368,4,4,38.94311612,-76.98337356,6,2012,United States,North Michigan Park,16th Street Northeast,Not found,District of Columbia,20017,1023.3440991573342,0.921405571247521,1110.6337220989399
319010.0,511.61704128,2,3,38.94324098,-76.98337987,11,2011,United States,North Michigan Park,16th Street Northeast,Not found,District of Columbia,20017,623.5327877309911,0.5614207234340074,1110.6337220989399
312018.0,464.79390912,1,3,38.9432423,-76.98256849,6,2010,United States,North Michigan Park,Varnum Place Northeast,Not found,District of Columbia,20017,671.3039776935707,0.6044332747477733,1110.6337220989399
375820.0,382.29600960000016,2,3,38.94324053,-76.98213754,8,2014,United States,North Michigan Park,Varnum Place Northeast,Not found,District of Columbia,20017,983.0602218245069,0.8851344977772355,1110.6337220989399
393300.0,464.79390912,1,3,38.94324316,-76.98170312,5,2016,United States,North Michigan Park,Varnum Place Northeast,Not found,District of Columbia,20017,846.1814844876941,0.7618906824551764,1110.6337220989399
391552.0,431.44171776,2,4,38.94324183,-76.98125486,9,2012,United States,North Michigan Park,Varnum Place Northeast,Not found,District of Columbia,20017,907.5432066071329,0.817139970225292,1110.6337220989399
476330.0,137.58940224,1,3,38.90883561,-76.98616768,12,2017,United States,Trinidad,Montello Avenue Northeast,Not found,District of Columbia,20002,3461.967217279772,1.2838353325749603,2696.581975459563
493810.0,137.58940224,2,3,38.90879616,-76.98619317,5,2018,United States,Trinidad,Montello Avenue Northeast,Not found,District of Columbia,20002,3589.0118858038,1.3309485557887202,2696.581975459563
235980.0,137.58940224,2,2,38.90876436,-76.98622142,4,2012,United States,Trinidad,Montello Avenue Northeast,Not found,District of Columbia,20002,1715.1030250743825,0.6360285133857602,2696.581975459563
199053.5,137.68230528,1,2,38.9084781,-76.98644412,12,2010,United States,Trinidad,Montello Avenue Northeast,Not found,District of Columbia,20002,1445.7449677007614,0.5361398173160937,2696.581975459563
332120.0,137.68230528,3,3,38.90827642,-76.98658435,8,2005,United States,Trinidad,Montello Avenue Northeast,Not found,District of Columbia,20002,2412.219924154948,0.8945472253792125,2696.581975459563
491625.0,137.58940224,1,3,38.90811122,-76.98669357,3,2017,United States,Trinidad,Montello Avenue Northeast,Not found,District of Columbia,20002,3573.1313022382965,1.3250594028870002,2696.581975459563
247783.37,137.58940224,1,3,38.90806213,-76.98671272,4,2005,United States,Trinidad,Montello Avenue Northeast,Not found,District of Columbia,20002,1800.8899374952325,0.6678417173608516,2696.581975459563
362710.0,217.02150144,4,4,38.90818132,-76.98761119,8,2017,United States,Trinidad,Holbrook Terrace NE,Not found,District of Columbia,20002,1671.309052758897,0.619787964159356,2696.581975459563
381693.28,442.31137344,4,4,38.90858462,-76.98756881,5,2016,United States,Trinidad,West Virginia Avenue Northeast,Not found,District of Columbia,20002,862.9515380340476,0.32001680122740556,2696.581975459563
520030.0,369.01087488,4,4,38.90880827,-76.98731465,11,2016,United States,Trinidad,West Virginia Avenue Northeast,Not found,District of Columbia,20002,1409.2538605240575,0.5226074613525837,2696.581975459563
498180.0,347.55027264,4,4,38.9088806,-76.98724005,11,2016,United States,Trinidad,West Virginia Avenue Northeast,Not found,District of Columbia,20002,1433.404140977399,0.5315633472381688,2696.581975459563
392426.0,308.43809280000005,1,3,38.94281064,-76.98326912,4,2015,United States,North Michigan Park,South Dakota Avenue Northeast,Not found,District of Columbia,20017,1272.3006955384726,1.14556281717613,1110.6337220989399
467590.0,339.28190208,1,4,38.94289776,-76.98332793,5,2018,United States,North Michigan Park,South Dakota Avenue Northeast,Not found,District of Columbia,20017,1378.175485144934,1.2408910856230606,1110.6337220989399
463220.0,390.192768,2,3,38.94387768,-76.98462854,3,2018,United States,North Michigan Park,South Dakota Avenue Northeast,Not found,District of Columbia,20017,1187.1568055305422,1.0689003781435562,1110.6337220989399
513038.0,390.192768,2,4,38.9439684,-76.98472484,10,2015,United States,North Michigan Park,South Dakota Avenue Northeast,Not found,District of Columbia,20017,1314.8321600876006,1.1838575886231464,1110.6337220989399
