Unnamed: 0,Price,Number of Bedrooms,WC,Latitude,Longitude,Agency,Property Type,Transaction Type,Status,Zone,Parish,County,Region,Number of Rooms,Typology,Floor area sq meter,Land area sq meter,Energy certification,vista,renovado,renovação,parqueamento,garagem,obras,remodelado,remodelação,com elevador,box,arrenda,arrendamento,inquilin,financiamento,logradouro,R/C,country,suburb,road,municipality,state,postcode
4062,245000,0.0,2.0,38.6962533320445,-9.305279615283213,"ERA Oeiras - PAGURUS - Soc. Med. Imobiliária, Lda - AMI 8731                ",Loja,Venda,Usado,ALTO DA BARRA E MEDROSA,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Oeiras,Lisboa,0.0,0,73,0.0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Portugal,Not found,Rua de São Luís,Oeiras,Not found,Not found
4063,89500,1.0,1.0,38.700058,-9.2314692,"ERA Algés / Miraflores - São João, Rodrigues & Ferreira - Med. Imob., Lda - AMI 6103                ",Apartamento,Venda,Usado,Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,Lisboa,2.0,1,40,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Parque Anjos,Oeiras,Not found,1495-055
4064,280000,0.0,2.0,38.7266338,-9.2425987,"ERA Carnaxide - Manuel F. Machado Mediação Imobiliária, Unipessoal LDA - AMI 10694               ",Restaurante,Venda,Usado,Nova Queijas,Carnaxide e Queijas,Oeiras,Lisboa,0.0,0,62,519.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Cesário Verde,Oeiras,Not found,2790-129
4065,280000,3.0,2.0,38.6962533320445,-9.305279615283213,"ERA Oeiras - PAGURUS - Soc. Med. Imobiliária, Lda - AMI 8731                ",Apartamento,Venda,Usado,QUINTA DAS PALMEIRAS,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Oeiras,Lisboa,4.0,3,80,0.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua de São Luís,Oeiras,Not found,Not found
4066,205000,3.0,2.0,38.7266338,-9.2425987,"ERA Carnaxide - Manuel F. Machado Mediação Imobiliária, Unipessoal LDA - AMI 10694               ",Apartamento,Venda,Usado,Centro de Carnaxide,Carnaxide e Queijas,Oeiras,Lisboa,4.0,3,87,307.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Cesário Verde,Oeiras,Not found,2790-129
4067,195000,2.0,1.0,38.7266338,-9.2425987,"ERA Carnaxide - Manuel F. Machado Mediação Imobiliária, Unipessoal LDA - AMI 10694               ",Apartamento,Venda,Usado,Centro de Carnaxide,Carnaxide e Queijas,Oeiras,Lisboa,3.0,2,75,461.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Cesário Verde,Oeiras,Not found,2790-129
4068,315000,3.0,2.0,38.700058,-9.2314692,"ERA Algés / Miraflores - São João, Rodrigues & Ferreira - Med. Imob., Lda - AMI 6103                ",Apartamento,Venda,Usado,Linda-a-velha,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,Lisboa,4.0,3,113,0.0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Portugal,Not found,Rua Parque Anjos,Oeiras,Not found,1495-055
4069,230000,2.0,2.0,38.6962533320445,-9.305279615283213,"ERA Oeiras - PAGURUS - Soc. Med. Imobiliária, Lda - AMI 8731                ",Apartamento,Venda,Usado,QUINTA DO MARQUÊS,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Oeiras,Lisboa,3.0,2,65,0.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua de São Luís,Oeiras,Not found,Not found
4070,309000,3.0,2.0,38.6962533320445,-9.305279615283213,"ERA Oeiras - PAGURUS - Soc. Med. Imobiliária, Lda - AMI 8731                ",Apartamento,Venda,Usado,QUINTA DAS PALMEIRAS,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Oeiras,Lisboa,4.0,3,81,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua de São Luís,Oeiras,Not found,Not found
4071,187500,3.0,2.0,38.7172599768991,-9.29906845088021,"ERA Oeiras - PAGURUS - Soc. Med. Imobiliária, Lda - AMI 8731                ",Apartamento,Venda,Usado,PORTO SALVO,Porto Salvo,Oeiras,Lisboa,4.0,3,79,0.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Not found,Oeiras,Not found,2740-016
4072,197000,2.0,2.0,38.7266338,-9.2425987,"ERA Carnaxide - Manuel F. Machado Mediação Imobiliária, Unipessoal LDA - AMI 10694               ",Apartamento,Venda,Usado,Centro de Carnaxide,Carnaxide e Queijas,Oeiras,Lisboa,3.0,2,79,180.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Cesário Verde,Oeiras,Not found,2790-129
4073,295000,3.0,2.0,38.6962533320445,-9.305279615283213,ERA Paço de Arcos / Caxias - Zeradversidades Med. Imobiliária Lda - AMI 9427                ,Moradia em Banda,Venda,Usado,Alto Lagoal,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Oeiras,Lisboa,4.0,0,100,84.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Portugal,Not found,Rua de São Luís,Oeiras,Not found,Not found
4074,450000,3.0,4.0,38.700058,-9.2314692,"ERA Algés / Miraflores - São João, Rodrigues & Ferreira - Med. Imob., Lda - AMI 6103                ",Moradia Geminada,Venda,Usado,Linda-a-velha,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,Lisboa,4.0,3,119,290.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Parque Anjos,Oeiras,Not found,1495-055
4075,275000,3.0,2.0,38.6962533320445,-9.305279615283213,ERA Paço de Arcos / Caxias - Zeradversidades Med. Imobiliária Lda - AMI 9427                ,Apartamento,Venda,Usado,Tapada do Mocho,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Oeiras,Lisboa,4.0,3,99,0.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Portugal,Not found,Rua de São Luís,Oeiras,Not found,Not found
4076,76000,0.0,2.0,38.700058,-9.2314692,"ERA Algés / Miraflores - São João, Rodrigues & Ferreira - Med. Imob., Lda - AMI 6103                ",Loja,Venda,Planta,N/D,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,Lisboa,0.0,0,70,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Parque Anjos,Oeiras,Not found,1495-055
4077,144990,0.0,0.0,38.700058,-9.2314692,"ERA Algés / Miraflores - São João, Rodrigues & Ferreira - Med. Imob., Lda - AMI 6103                ",Loja,Venda,Usado,Miraflores,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,Lisboa,0.0,0,135,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Parque Anjos,Oeiras,Not found,1495-055
4078,320000,4.0,2.0,38.700058,-9.2314692,"ERA Algés / Miraflores - São João, Rodrigues & Ferreira - Med. Imob., Lda - AMI 6103                ",Apartamento,Venda,Usado,Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,Lisboa,5.0,4,130,130.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Parque Anjos,Oeiras,Not found,1495-055
4079,155100,0.0,1.0,38.700058,-9.2314692,"ERA Algés / Miraflores - São João, Rodrigues & Ferreira - Med. Imob., Lda - AMI 6103                ",Loja,Venda,Usado,Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,Lisboa,0.0,0,74,0.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Parque Anjos,Oeiras,Not found,1495-055
4080,129000,2.0,1.0,38.700058,-9.2314692,"ERA Algés / Miraflores - São João, Rodrigues & Ferreira - Med. Imob., Lda - AMI 6103                ",Apartamento,Venda,Novo,N/D,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,Lisboa,3.0,2,50,53.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Parque Anjos,Oeiras,Not found,1495-055
4081,69000,0.0,1.0,38.700058,-9.2314692,"ERA Algés / Miraflores - São João, Rodrigues & Ferreira - Med. Imob., Lda - AMI 6103                ",Apartamento,Venda,Novo,N/D,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,Lisboa,0.0,0,25,25.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Parque Anjos,Oeiras,Not found,1495-055
4082,115000,0.0,1.0,38.700058,-9.2314692,"ERA Algés / Miraflores - São João, Rodrigues & Ferreira - Med. Imob., Lda - AMI 6103                ",Apartamento,Venda,Novo,N/D,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,Lisboa,0.0,0,30,37.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Parque Anjos,Oeiras,Not found,1495-055
4083,89000,0.0,1.0,38.700058,-9.2314692,"ERA Algés / Miraflores - São João, Rodrigues & Ferreira - Med. Imob., Lda - AMI 6103                ",Apartamento,Venda,Novo,N/D,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,Lisboa,0.0,0,22,25.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Parque Anjos,Oeiras,Not found,1495-055
4084,89000,0.0,1.0,38.700058,-9.2314692,"ERA Algés / Miraflores - São João, Rodrigues & Ferreira - Med. Imob., Lda - AMI 6103                ",Apartamento,Venda,Novo,N/D,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,Lisboa,0.0,0,20,24.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Parque Anjos,Oeiras,Not found,1495-055
4085,99000,0.0,1.0,38.700058,-9.2314692,"ERA Algés / Miraflores - São João, Rodrigues & Ferreira - Med. Imob., Lda - AMI 6103                ",Apartamento,Venda,Novo,N/D,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,Lisboa,0.0,0,25,30.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Parque Anjos,Oeiras,Not found,1495-055
4086,125000,0.0,1.0,38.700058,-9.2314692,"ERA Algés / Miraflores - São João, Rodrigues & Ferreira - Med. Imob., Lda - AMI 6103                ",Loja,Venda,Usado,Cruz Quebrada Dafundo,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,Lisboa,0.0,0,86,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Parque Anjos,Oeiras,Not found,1495-055
4087,200000,0.0,2.0,38.700058,-9.2314692,"ERA Algés / Miraflores - São João, Rodrigues & Ferreira - Med. Imob., Lda - AMI 6103                ",Armazém,Venda,Novo,N/D,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,Lisboa,0.0,0,215,220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Parque Anjos,Oeiras,Not found,1495-055
4088,198000,3.0,1.0,38.700058,-9.2314692,"ERA Algés / Miraflores - São João, Rodrigues & Ferreira - Med. Imob., Lda - AMI 6103                ",Apartamento,Venda,Usado,Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,Lisboa,4.0,3,65,0.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Parque Anjos,Oeiras,Not found,1495-055
4089,125000,0.0,0.0,38.7172599768991,-9.29906845088021,"ERA Oeiras - PAGURUS - Soc. Med. Imobiliária, Lda - AMI 8731                ",Lote,Venda,N/D,BAIRRO AUTO CONSTRUÇÃO,Porto Salvo,Oeiras,Lisboa,0.0,0,0,340.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Not found,Oeiras,Not found,2740-016
4090,595000,6.0,4.0,38.6962533320445,-9.305279615283213,"ERA Oeiras - PAGURUS - Soc. Med. Imobiliária, Lda - AMI 8731                ",Moradia,Venda,Usado,ALAMEDA CONDE DE OEIRAS / NOVA OEIRAS,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Oeiras,Lisboa,9.0,0,171,533.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua de São Luís,Oeiras,Not found,Not found
4091,340000,4.0,2.0,38.6962533320445,-9.305279615283213,ERA Paço de Arcos / Caxias - Zeradversidades Med. Imobiliária Lda - AMI 9427                ,Apartamento,Venda,Usado,Tapada do Mocho,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Oeiras,Lisboa,5.0,4,120,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua de São Luís,Oeiras,Not found,Not found
4092,169000,4.0,2.0,38.6962533320445,-9.305279615283213,ERA Paço de Arcos / Caxias - Zeradversidades Med. Imobiliária Lda - AMI 9427                ,Duplex,Venda,Usado,Murganhal/Cidade do Futebol,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Oeiras,Lisboa,5.0,0,85,50.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua de São Luís,Oeiras,Not found,Not found
4093,100000,0.0,0.0,38.7172599768991,-9.29906845088021,"ERA Oeiras - PAGURUS - Soc. Med. Imobiliária, Lda - AMI 8731                ",Terreno,Venda,N/D,VILA FRIA,Porto Salvo,Oeiras,Lisboa,0.0,0,0,394.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Not found,Oeiras,Not found,2740-016
4094,490000,0.0,0.0,38.6962533320445,-9.305279615283213,"ERA Oeiras - PAGURUS - Soc. Med. Imobiliária, Lda - AMI 8731                ",Lote,Venda,N/D,NOVA OEIRAS / ESTAÇÃO,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Oeiras,Lisboa,0.0,0,210,470.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua de São Luís,Oeiras,Not found,Not found
4095,250000,0.0,0.0,38.6962533320445,-9.305279615283213,ERA Paço de Arcos / Caxias - Zeradversidades Med. Imobiliária Lda - AMI 9427                ,Loja,Venda,Construção,N/D,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Oeiras,Lisboa,0.0,0,0,0.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua de São Luís,Oeiras,Not found,Not found
4096,275000,0.0,0.0,38.6962533320445,-9.305279615283213,ERA Paço de Arcos / Caxias - Zeradversidades Med. Imobiliária Lda - AMI 9427                ,Loja,Venda,Construção,N/D,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Oeiras,Lisboa,0.0,0,0,0.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua de São Luís,Oeiras,Not found,Not found
4097,590000,0.0,0.0,38.6962533320445,-9.305279615283213,ERA Paço de Arcos / Caxias - Zeradversidades Med. Imobiliária Lda - AMI 9427                ,Loja,Venda,Construção,N/D,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Oeiras,Lisboa,0.0,0,0,0.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua de São Luís,Oeiras,Not found,Not found
4098,390000,0.0,0.0,38.6962533320445,-9.305279615283213,ERA Paço de Arcos / Caxias - Zeradversidades Med. Imobiliária Lda - AMI 9427                ,Loja,Venda,Construção,N/D,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Oeiras,Lisboa,0.0,0,0,0.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua de São Luís,Oeiras,Not found,Not found
4099,300000,0.0,0.0,38.6962533320445,-9.305279615283213,ERA Paço de Arcos / Caxias - Zeradversidades Med. Imobiliária Lda - AMI 9427                ,Loja,Venda,Construção,N/D,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Oeiras,Lisboa,0.0,0,0,0.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua de São Luís,Oeiras,Not found,Not found
4100,320000,0.0,0.0,38.6962533320445,-9.305279615283213,ERA Paço de Arcos / Caxias - Zeradversidades Med. Imobiliária Lda - AMI 9427                ,Loja,Venda,Construção,N/D,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Oeiras,Lisboa,0.0,0,0,0.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua de São Luís,Oeiras,Not found,Not found
4101,275000,2.0,2.0,38.700058,-9.2314692,"ERA Algés / Miraflores - São João, Rodrigues & Ferreira - Med. Imob., Lda - AMI 6103                ",Apartamento,Venda,Usado,Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,Lisboa,4.0,2,84,0.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Parque Anjos,Oeiras,Not found,1495-055
4102,328000,0.0,0.0,38.6962533320445,-9.305279615283213,"ERA Oeiras - PAGURUS - Soc. Med. Imobiliária, Lda - AMI 8731                ",Moradia,Venda,Planta,CENTRO HISTÓRICO,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Oeiras,Lisboa,0.0,0,150,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua de São Luís,Oeiras,Not found,Not found
4103,305000,0.0,0.0,38.700058,-9.2314692,"ERA Algés / Miraflores - São João, Rodrigues & Ferreira - Med. Imob., Lda - AMI 6103                ",Loja,Venda,Usado,Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,Lisboa,0.0,0,0,100.0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Parque Anjos,Oeiras,Not found,1495-055
4104,470000,3.0,3.0,38.700058,-9.2314692,"ERA Algés / Miraflores - São João, Rodrigues & Ferreira - Med. Imob., Lda - AMI 6103                ",Apartamento,Venda,Usado,Miraflores,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,Lisboa,4.0,3,140,0.0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Parque Anjos,Oeiras,Not found,1495-055
4105,175000,3.0,2.0,38.6962533320445,-9.305279615283213,ERA Paço de Arcos / Caxias - Zeradversidades Med. Imobiliária Lda - AMI 9427                ,Apartamento,Venda,Usado,Finanças,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Oeiras,Lisboa,4.0,3,90,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua de São Luís,Oeiras,Not found,Not found
4106,135000,1.0,1.0,38.700058,-9.2314692,"ERA Algés / Miraflores - São João, Rodrigues & Ferreira - Med. Imob., Lda - AMI 6103                ",Apartamento,Venda,Novo,Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,Lisboa,2.0,1,35,0.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Parque Anjos,Oeiras,Not found,1495-055
4107,300000,4.0,3.0,38.7266338,-9.2425987,"ERA Carnaxide - Manuel F. Machado Mediação Imobiliária, Unipessoal LDA - AMI 10694               ",Apartamento,Venda,Usado,Centro de Carnaxide,Carnaxide e Queijas,Oeiras,Lisboa,5.0,4,127,317.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Cesário Verde,Oeiras,Not found,2790-129
4108,250000,3.0,2.0,38.700058,-9.2314692,"ERA Algés / Miraflores - São João, Rodrigues & Ferreira - Med. Imob., Lda - AMI 6103                ",Apartamento,Venda,Usado,Linda-a-velha,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,Lisboa,4.0,3,96,0.0,4,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,Portugal,Not found,Rua Parque Anjos,Oeiras,Not found,1495-055
4109,160000,1.0,1.0,38.6962533320445,-9.305279615283213,"ERA Oeiras - PAGURUS - Soc. Med. Imobiliária, Lda - AMI 8731                ",Apartamento,Venda,Usado,PARQUE DOS POETAS,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Oeiras,Lisboa,2.0,1,52,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua de São Luís,Oeiras,Not found,Not found
4110,320000,4.0,2.0,38.731991574489705,-9.277095794598381,ERA Paço de Arcos / Caxias - Zeradversidades Med. Imobiliária Lda - AMI 9427                ,Moradia Geminada,Venda,Usado,Barcarena Centro,Barcarena,Oeiras,Lisboa,6.0,4,96,265.0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua António Pereira da Cunha,Oeiras,Not found,2730-047
4111,595000,4.0,4.0,38.7172599768991,-9.29906845088021,"ERA Oeiras - PAGURUS - Soc. Med. Imobiliária, Lda - AMI 8731                ",Moradia Geminada,Venda,Novo,LEIÃO,Porto Salvo,Oeiras,Lisboa,5.0,4,227,383.0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Not found,Oeiras,Not found,2740-016
4112,185000,1.0,1.0,38.6962533320445,-9.305279615283213,ERA Paço de Arcos / Caxias - Zeradversidades Med. Imobiliária Lda - AMI 9427                ,Apartamento,Venda,Usado,Murganhal/Cidade do Futebol,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Oeiras,Lisboa,3.0,1,75,53.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Portugal,Not found,Rua de São Luís,Oeiras,Not found,Not found
4113,116000,0.0,1.0,38.731991574489705,-9.277095794598381,ERA Paço de Arcos / Caxias - Zeradversidades Med. Imobiliária Lda - AMI 9427                ,Escritório,Venda,Usado,Colinas do Golf,Barcarena,Oeiras,Lisboa,0.0,0,80,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua António Pereira da Cunha,Oeiras,Not found,2730-047
4114,159500,2.0,1.0,38.6962533320445,-9.305279615283213,ERA Paço de Arcos / Caxias - Zeradversidades Med. Imobiliária Lda - AMI 9427                ,Moradia,Venda,Usado,Pedreira Italiana,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Oeiras,Lisboa,3.0,0,115,40.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Portugal,Not found,Rua de São Luís,Oeiras,Not found,Not found
4115,597000,4.0,3.0,38.6962533320445,-9.305279615283213,"ERA Oeiras - PAGURUS - Soc. Med. Imobiliária, Lda - AMI 8731                ",Moradia,Venda,Usado,ALTO DA BARRA E MEDROSA,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Oeiras,Lisboa,5.0,0,144,383.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua de São Luís,Oeiras,Not found,Not found
4116,450000,4.0,3.0,38.700058,-9.2314692,"ERA Algés / Miraflores - São João, Rodrigues & Ferreira - Med. Imob., Lda - AMI 6103                ",Apartamento,Venda,Novo,Linda-a-velha,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,Lisboa,5.0,4,160,0.0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Parque Anjos,Oeiras,Not found,1495-055
4117,159000,2.0,1.0,38.700058,-9.2314692,"ERA Algés / Miraflores - São João, Rodrigues & Ferreira - Med. Imob., Lda - AMI 6103                ",Apartamento,Venda,Usado,N/D,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,Lisboa,3.0,2,70,0.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Parque Anjos,Oeiras,Not found,1495-055
4118,159000,2.0,0.0,38.700058,-9.2314692,"ERA Algés / Miraflores - São João, Rodrigues & Ferreira - Med. Imob., Lda - AMI 6103                ",Apartamento,Venda,Usado,Cruz Quebrada Dafundo,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,Lisboa,3.0,2,55,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Parque Anjos,Oeiras,Not found,1495-055
4119,460000,3.0,2.0,38.700058,-9.2314692,"ERA Algés / Miraflores - São João, Rodrigues & Ferreira - Med. Imob., Lda - AMI 6103                ",Apartamento,Venda,Usado,N/D,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,Lisboa,4.0,3,113,150.0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Portugal,Not found,Rua Parque Anjos,Oeiras,Not found,1495-055
4120,141000,2.0,1.0,38.700058,-9.2314692,"ERA Algés / Miraflores - São João, Rodrigues & Ferreira - Med. Imob., Lda - AMI 6103                ",Apartamento,Venda,Usado,Linda-a-velha,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,Lisboa,3.0,2,70,85.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua Parque Anjos,Oeiras,Not found,1495-055
4121,340000,3.0,2.0,38.6962533320445,-9.305279615283213,"ERA Oeiras - PAGURUS - Soc. Med. Imobiliária, Lda - AMI 8731                ",Apartamento,Venda,Usado,ALTO DA BARRA E MEDROSA,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Oeiras,Lisboa,4.0,3,93,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Rua de São Luís,Oeiras,Not found,Not found
4122,330000,2.0,2.0,38.700058,-9.2314692,"ERA Algés / Miraflores - São João, Rodrigues & Ferreira - Med. Imob., Lda - AMI 6103                ",Apartamento,Venda,Usado,Algés,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Oeiras,Lisboa,3.0,2,110,0.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Portugal,Not found,Rua Parque Anjos,Oeiras,Not found,1495-055
4123,325000,0.0,0.0,38.7172599768991,-9.29906845088021,"ERA Oeiras - PAGURUS - Soc. Med. Imobiliária, Lda - AMI 8731                ",Quinta,Venda,N/D,PORTO SALVO,Porto Salvo,Oeiras,Lisboa,0.0,0,34720,34720.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Not found,Oeiras,Not found,2740-016
4124,480000,6.0,4.0,38.7172599768991,-9.29906845088021,"ERA Oeiras - PAGURUS - Soc. Med. Imobiliária, Lda - AMI 8731                ",Moradia Isolada,Venda,Construção,TALAÍDE,Porto Salvo,Oeiras,Lisboa,5.0,6,126,502.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,Not found,Not found,Oeiras,Not found,2740-016
