Unnamed: 0,Price,Area,Baths,Beds,Latitude,Longitude,Month,Year,country,suburb,road,municipality,state,postcode
4524,144210.0,66.0,1.0,2.0,-34.890187,-56.131695,8,2019,Uruguay,Buceo,Juan de Dios Peza,Not found,Montevideo,11600.0
4525,111872.0,95.0,1.0,2.0,-34.881196,-56.173804,8,2019,Uruguay,La Figurita,Rivadavia,Not found,Montevideo,11800.0
4526,91770.0,205.0,1.0,2.0,-34.818278,-55.969527,8,2019,Uruguay,Solymar,General Artigas,Not found,Canelones,15800.0
4527,139840.0,107.0,1.0,2.0,-34.796738,-55.917554,8,2019,Uruguay,El Pinar,Egipto,Not found,Canelones,15800.0
4528,147706.0,200.0,1.0,2.0,-34.831841,-55.950751,8,2019,Uruguay,Solymar,Coronilla,Not found,Canelones,15800.0
4529,124108.0,200.0,1.0,2.0,-34.829058,-55.950623,8,2019,Uruguay,Solymar,General Artigas,Not found,Canelones,15800.0
4530,86526.0,147.0,1.0,2.0,-34.321429,-55.022449,8,2019,Uruguay,Not found,Not found,Not found,Lavalleja,12021.0
4531,98762.0,120.0,1.0,2.0,-34.841766,-56.204704,8,2019,Uruguay,Paso de las Duranas,Las Violetas,Not found,Montevideo,1290.0
4532,284050.0,114.0,2.0,2.0,-34.921255,-56.151553,8,2019,Uruguay,Pocitos,Juan Benito Blanco,Not found,Montevideo,11300.0
4533,131100.0,59.0,2.0,2.0,-34.886353,-56.141253,8,2019,Uruguay,Unión,Avenida Italia,Not found,Montevideo,11600.0
4534,100510.0,53.0,1.0,2.0,-34.856813,-56.191721,8,2019,Uruguay,Aires Puros,Doctor Germán Segura,Not found,Montevideo,11700.0
4535,152950.0,100.0,3.0,2.0,-34.906307,-56.190702,8,2019,Uruguay,Centro,Circunvalación Doctor Enrique Tarigo,Not found,Montevideo,11100.0
4536,109250.0,64.0,1.0,2.0,-34.89811,-56.178718,8,2019,Uruguay,Cordón,Avenida Daniel Fernández Crespo,Not found,Montevideo,1200.0
4537,135470.0,55.0,1.0,2.0,-34.887797,-56.102715,8,2019,Uruguay,Malvín Nuevo,Avenida Estanislao López,Not found,Montevideo,11400.0
4538,169556.0,63.0,1.0,2.0,-34.911484,-56.146703,8,2019,Uruguay,Pocitos,Juan Benito Blanco,Not found,Montevideo,11300.0
4539,144210.0,62.0,1.0,2.0,-34.908141,-56.147218,8,2019,Uruguay,La Mondiola,26 de Marzo,Not found,Montevideo,11300.0
4540,83030.0,50.0,1.0,2.0,-34.877306,-56.184597,8,2019,Uruguay,Reducto,Marsella,Not found,Montevideo,11800.0
4541,104880.0,65.0,1.0,2.0,-34.874665,-56.167302,8,2019,Uruguay,Jacinto Vera,Bulevar General Artigas,Not found,Montevideo,11820.0
4542,137392.8,53.0,1.0,2.0,-34.887339,-56.148648,8,2019,Uruguay,La Blanqueada,Avenida Luis Alberto de Herrera,Not found,Montevideo,11820.0
4543,112746.0,65.0,1.0,2.0,-34.891211,-56.145308,8,2019,Uruguay,Parque Batlle,República del Salvador,Not found,Montevideo,11600.0
4544,284050.0,180.0,2.0,2.0,-34.908294,-56.1418,8,2019,Uruguay,La Mondiola,José L. Osorio,Not found,Montevideo,11300.0
4545,240350.0,95.0,2.0,3.0,-34.850036,-56.02506,8,2019,Uruguay,Not found,Avenida de las Américas,Not found,Canelones,15000.0
4546,170430.0,75.0,1.0,3.0,-34.885896,-56.092243,8,2019,Uruguay,Malvín,Volteadores,Not found,Montevideo,11403.0
4547,126730.0,120.0,2.0,3.0,-34.879277,-56.140137,8,2019,Uruguay,Unión,Doctor Juan B. Morelli,Not found,Montevideo,11820.0
4548,104006.0,158.0,1.0,3.0,-34.848749,-56.164408,8,2019,Uruguay,Las Acacias,Joaquín Artigas,Not found,Montevideo,12300.0
4549,270940.0,82.0,2.0,3.0,-34.899483,-56.152153,8,2019,Uruguay,Parque Batlle,Feliciano Rodríguez,Not found,Montevideo,11601.0
4550,240350.0,85.0,2.0,3.0,-34.903038,-56.143355,8,2019,Uruguay,La Mondiola,José L. Osorio,Not found,Montevideo,11300.0
4551,205390.0,108.0,2.0,3.0,-34.87898,-56.083903,8,2019,Uruguay,Carrasco Norte,Siracusa,Not found,Montevideo,11403.0
4552,485070.0,193.0,2.0,3.0,-34.921406,-56.151537,8,2019,Uruguay,Punta Carretas,José Vázquez Ledesma,Not found,Montevideo,11303.0
4553,126730.0,95.0,2.0,3.0,-34.900293,-56.185155,8,2019,Uruguay,Cordón,Cerro Largo,Not found,Montevideo,1200.0
