Unnamed: 0,Price,Area,Baths,Beds,Latitude,Longitude,Month,Year,country,suburb,road,municipality,state,postcode
2114,104880.0,200,1,3,-12.09454155,-77.07073793,3,2020,Perú,Magdalena,Avenida Antonio de Sucre,Not found,Lima,17.0
1482,205390.0,159,3,4,-12.0840722,-77.0676206,3,2020,Perú,Pueblo Libre,Avenida Antonio de Sucre,Not found,Lima,17.0
105,122360.0,87,2,4,-12.09202653,-77.07793018,2,2020,Perú,Not found,Avenida Arica,Not found,Lima,17.0
152,131100.0,70,2,0,-12.0864554,-77.063308,2,2020,Perú,Magdalena,Avenida Brasil,Not found,Lima,17.0
525,77786.0,83,2,2,-12.0927175,-77.0686124,2,2020,Perú,Magdalena,Avenida Brasil,Not found,Lima,17.0
845,94392.0,70,2,3,-12.0949682,-77.0693424,2,2020,Perú,Magdalena,Avenida Brasil,Not found,Lima,17.0
1685,94392.0,70,2,3,-12.0961008,-77.0698783,2,2020,Perú,Magdalena,Avenida Brasil,Not found,Lima,17.0
282,187910.0,106,2,3,-12.09886712,-77.06406462,2,2020,Perú,Magdalena,Avenida Del Ejército,Not found,Lima,17.0
942,174800.0,107,2,3,-12.0989274,-77.065739,2,2020,Perú,Magdalena,Avenida Del Ejército,Not found,Lima,17.0
995,296286.0,150,4,3,-12.09980861,-77.06249229,2,2020,Perú,Magdalena,Avenida Del Ejército,Not found,Lima,17.0
24,98762.0,92,2,3,-12.0912599,-77.0812881,2,2020,Perú,Not found,Avenida Federico Gallese,Not found,Lima,17.0
423,77615.909,66,2,3,-12.09100716,-77.08234906,1,2020,Perú,Not found,Avenida Federico Gallese,Not found,Lima,17.0
415,62331.731,40,1,1,-12.0915435,-77.0828855,1,2020,Perú,Not found,Avenida Juan Bertolotto,Not found,Lima,17.0
1804,141588.0,82,2,3,-12.0926388,-77.0809067,2,2020,Perú,Not found,Avenida Juan Bertolotto,Not found,Lima,17.0
1970,152950.0,90,3,3,-12.09437615,-77.07782507,2,2020,Perú,Not found,Avenida Juan Bertolotto,Not found,Lima,17.0
1342,97888.0,80,2,2,-12.0895416,-77.0808592,2,2020,Perú,Not found,Avenida Tacna,Not found,Lima,17.0
87,218500.0,120,2,2,-12.0981309,-77.0683305,2,2020,Perú,Magdalena,Bonnemaison,Not found,Lima,17.0
946,85652.0,66,2,3,-12.0958289,-77.0730454,2,2020,Perú,Magdalena,Calle Tacna,Not found,Lima,17.0
21,139840.0,132,3,3,-12.09398641,-77.07706845,2,2020,Perú,Magdalena,Diego Aguero,Not found,Lima,17.0
15,174800.0,92,3,3,-12.0920398,-77.0648302,2,2020,Perú,Magdalena,Gonzales Prada,Not found,Lima,17.0
1799,173926.0,110,2,3,-12.0897365,-77.0631474,2,2020,Perú,Magdalena,Gonzales Prada,Not found,Lima,17.0
163,131100.0,122,3,3,-12.0891539,-77.0702286,2,2020,Perú,Magdalena,Jirón Cuzco,Not found,Lima,17.0
1855,83030.0,74,2,3,-12.089251,-77.0699433,1,2020,Perú,Magdalena,Jirón Cuzco,Not found,Lima,17.0
35,34960.0,57,1,2,-12.08985081,-77.0721081,1,2020,Perú,Magdalena,Jirón Leoncio Prado,Not found,Lima,17.0
536,109250.0,76,2,3,-12.0950942,-77.0742195,2,2020,Perú,Magdalena,Jirón Leoncio Prado,Not found,Lima,17.0
1221,91770.0,84,2,3,-12.0950942,-77.0742195,2,2020,Perú,Magdalena,Jirón Leoncio Prado,Not found,Lima,17.0
1910,100510.0,68,2,3,-12.0940765,-77.0702941,1,2020,Perú,Magdalena,Jirón Libertad,Not found,Lima,17.0
162,93518.0,71,2,3,-12.09380176,-77.07485763,2,2020,Perú,Magdalena,Jirón Mariscal Ramon Castilla,Not found,Lima,17.0
830,91053.2,83,2,3,-12.0949143,-77.0752927,2,2020,Perú,Magdalena,Jirón Mariscal Ramon Castilla,Not found,Lima,17.0
102,122360.0,99,1,3,-12.09462,-77.0761321,2,2020,Perú,Magdalena,Jirón Miguel de Echenique,Not found,Lima,17.0
2123,189658.0,126,2,3,-12.0925356,-77.0753977,3,2020,Perú,Magdalena,Jirón Miguel de Echenique,Not found,Lima,17.0
7,120612.0,48,3,4,-12.0954781,-77.06824929,3,2020,Perú,Magdalena,Jirón Moore,Not found,Lima,17.0
2241,252586.0,64,3,4,-12.09510443,-77.06894727,1,2020,Perú,Magdalena,Jirón Moore,Not found,Lima,17.0
1102,83030.0,76,2,3,-12.0931626,-77.0779227,2,2020,Perú,Magdalena,Jirón Salaverry,Not found,Lima,17.0
2213,109250.0,57,2,2,-12.0896913,-77.0720537,1,2020,Perú,Magdalena,Jirón San Martín,Not found,Lima,17.0
1595,44268.0,80,3,4,-12.09216436,-77.07871926,3,2020,Perú,Not found,Jirón Simón Bolívar,Not found,Lima,17.0
324,113620.0,90,2,3,-12.0874442,-77.0702373,3,2020,Perú,Magdalena,Jirón Tacna,Not found,Lima,17.0
1347,117990.0,83,2,3,-12.09051335,-77.07113661,2,2020,Perú,Magdalena,Jirón Tacna,Not found,Lima,17.0
201,118690.948,56,2,2,-12.09833609,-77.07028079,3,2020,Perú,Magdalena,Malecon Miguel Grau,Not found,Lima,17.0
