Unnamed: 0,Price,Area,Baths,Beds,Latitude,Longitude,Month,Year,country,suburb,road,municipality,state,postcode
22593,74250.0,175.0,4.0,3.0,3.549,-76.28699999999999,7,2019,Colombia,Not found,Calle 60,Not found,Valle del Cauca,763532.0
22606,41625.0,85.0,3.0,3.0,3.253,-76.539,7,2019,Colombia,Celeste,Calle 8 A,Not found,Valle del Cauca,764001.0
22607,43875.0,90.0,3.0,3.0,3.259,-76.554,7,2019,Colombia,Celeste,Calle 2,Not found,Valle del Cauca,764001.0
22609,177750.0,182.0,5.0,4.0,4.724,-73.96,7,2019,Colombia,Not found,Vía A Bogota,Not found,Not found,251201.0
22610,30375.0,60.0,2.0,3.0,7.142,-73.133,7,2019,Colombia,Comuna 2 - Nororiental,Not found,Not found,Santander,680001.0
22611,62775.0,82.0,2.0,3.0,7.093999999999999,-73.112,7,2019,Colombia,Comuna 10 - Provenza,Avenida 88,Not found,Santander,680005.0
22616,33525.0,64.0,2.0,3.0,7.062,-73.102,7,2019,Colombia,Zona Refrescante,Not found,Not found,Santander,681004.0
22617,69750.0,128.0,3.0,3.0,7.077999999999999,-73.109,7,2019,Colombia,Not found,Not found,Not found,Santander,680004.0
22620,33075.0,50.0,1.0,2.0,3.419,-76.48100000000001,7,2019,Colombia,Comuna 14,Calle 91,Not found,Valle del Cauca,760021.0
22621,83250.0,88.0,3.0,3.0,3.445,-76.483,7,2019,Colombia,Comuna 7,Carrera 18,Not found,Valle del Cauca,760003.0
22622,45000.0,130.0,2.0,4.0,3.435,-76.52600000000001,7,2019,Colombia,Comuna 9,Transversal 15,Not found,Valle del Cauca,720025.0
22623,16875.0,54.0,1.0,3.0,3.4760000000000004,-76.497,7,2019,Colombia,Comuna 5,Carrera 1B 2,Not found,Valle del Cauca,750004.0
22624,32625.0,140.0,2.0,3.0,3.258,-76.539,7,2019,Colombia,Celeste,Calle 9A,Not found,Valle del Cauca,764001.0
22639,121500.0,80.0,2.0,2.0,4.695,-74.043,7,2019,Colombia,Localidad Usaquén,Avenida Carrera 15,Not found,Not found,110111.0
22640,200250.0,136.0,4.0,3.0,4.691,-74.045,7,2019,Colombia,Localidad Usaquén,Avenida Carrera 15,Not found,Not found,110111.0
22641,92250.0,80.0,2.0,2.0,4.718,-74.04899999999999,7,2019,Colombia,Localidad Usaquén,Carrera 20,Not found,Not found,110121.0
22642,146250.0,91.0,3.0,3.0,4.7010000000000005,-74.051,7,2019,Colombia,Localidad Usaquén,Calle 120,Not found,Not found,110111.0
22643,130500.0,122.0,3.0,3.0,4.715,-74.035,7,2019,Colombia,Localidad Usaquén,Carrera 10A,Not found,Not found,110121.0
22644,88875.0,75.0,2.0,1.0,4.704,-74.048,7,2019,Colombia,Localidad Usaquén,Carrera 18C,Not found,Not found,110111.0
22645,81000.0,45.0,1.0,1.0,4.689,-74.042,7,2019,Colombia,Localidad Usaquén,Avenida Carrera 9,Not found,Not found,110111.0
22646,73125.0,100.0,2.0,2.0,4.729,-74.031,7,2019,Colombia,Localidad Usaquén,Carrera 8A Bis,Not found,Not found,110131.0
22647,108000.0,92.0,2.0,3.0,4.729,-74.043,7,2019,Colombia,Localidad Usaquén,Calle 147,Not found,Not found,110121.0
22648,96750.0,69.0,2.0,2.0,4.703,-74.053,7,2019,Colombia,Localidad Usaquén,Carrera 23,Not found,Not found,110111.0
22649,111375.0,65.0,2.0,2.0,4.689,-74.054,7,2019,Colombia,Localidad Usaquén,Carrera 21,Not found,Not found,110111.0
22650,180000.0,149.0,3.0,3.0,4.724,-74.03699999999999,7,2019,Colombia,Localidad Usaquén,Calle 145,Not found,Not found,110121.0
22651,146250.0,153.0,4.0,3.0,4.734,-74.048,7,2019,Colombia,Localidad Usaquén,Carrera 22A,Not found,Not found,110131.0
22652,168750.0,143.0,3.0,3.0,4.703,-74.031,7,2019,Colombia,Localidad Usaquén,Avenida Callejas,Not found,Not found,110121.0
22653,258750.0,198.0,3.0,3.0,4.689,-74.055,7,2019,Colombia,Localidad Usaquén,Carrera 22,Not found,Not found,110211.0
22654,42750.0,40.0,1.0,1.0,4.723,-74.03699999999999,7,2019,Colombia,Localidad Usaquén,Carrera 12,Not found,Not found,110121.0
22655,56250.0,61.0,2.0,2.0,4.725,-74.035,7,2019,Colombia,Localidad Usaquén,Calle 146,Not found,Not found,110121.0
22656,220500.0,126.0,3.0,3.0,4.696000000000001,-74.048,7,2019,Colombia,Localidad Usaquén,Carrera 18,Not found,Not found,110111.0
22657,187875.0,160.0,4.0,3.0,4.71,-74.051,7,2019,Colombia,Localidad Usaquén,Carrera 21,Not found,Not found,110121.0
22658,85500.0,73.0,2.0,2.0,4.723,-74.039,7,2019,Colombia,Localidad Usaquén,Carrera 13,Not found,Not found,110121.0
22659,72000.0,53.0,1.0,2.0,4.695,-74.039,7,2019,Colombia,Localidad Usaquén,Carrera 12,Not found,Not found,110111.0
22660,105750.0,94.0,2.0,3.0,4.726,-74.041,7,2019,Colombia,Localidad Usaquén,Avenida Carrera 15,Not found,Not found,110121.0
22664,70650.0,96.0,3.0,3.0,4.606,-74.077,7,2019,Colombia,Localidad Santa Fé,Avenida Carrera 13,Not found,Not found,110321.0
22665,303750.0,216.0,3.0,3.0,4.597,-74.083,7,2019,Colombia,Localidad Santa Fé,Not found,Not found,Not found,110321.0
22666,103500.0,78.0,2.0,1.0,4.615,-74.069,7,2019,Colombia,Localidad Santa Fé,Calle 28,Not found,Not found,110311.0
22667,78750.0,39.0,1.0,1.0,4.605,-74.071,7,2019,Colombia,Localidad Santa Fé,Avenida Calle 19,Not found,Not found,110311.0
22668,110250.0,71.0,2.0,1.0,4.593999999999999,-74.078,7,2019,Colombia,UPZ La Candelaria,Carrera 7,Not found,Not found,111711.0
22669,76500.0,60.0,2.0,2.0,4.579,-74.074,7,2019,Colombia,Localidad Santa Fé,Carrera 7 Este,Not found,Not found,110321.0
22670,123750.0,75.0,2.0,2.0,4.649,-74.053,7,2019,Colombia,Localidad Chapinero,Carrera 1 Este,Not found,Not found,110231.0
22671,213750.0,110.0,2.0,2.0,4.681,-74.042,7,2019,Colombia,Localidad Chapinero,Carrera 9A,Not found,Not found,110221.0
