Price,Area,Baths,Beds,Latitude,Longitude,Month,Year,Country,Province
355630.6,144.0,3.0,1.0,-12.1265353186,-77.0305802936,02,2020,Perú,Lima
51646.0,70.0,2.0,3.0,-12.1802012,-77.0049786,02,2020,Perú,Lima
399767.6,223.0,3.0,2.0,-12.1260737831,-77.0309236164,02,2020,Perú,Lima
77786.0,140.0,3.0,4.0,-5.172989728,-80.6361003292,02,2020,Perú,Piura
346104.0,300.0,3.0,5.0,-12.1180106,-77.0397158,02,2020,Perú,Lima
183540.0,200.0,4.0,14.0,-12.0248202,-77.0630797,02,2020,Perú,Lima
1291335.0,197.0,4.0,7.0,-13.5146284885,-71.9798259735,02,2020,Perú,Cusco
349600.0,122.0,4.0,9.0,-13.5289163755,-71.9417719233,02,2020,Perú,Cusco
4370000.0,300.0,10.0,20.0,-12.1216646,-77.0284558,02,2020,Perú,Lima
30590.0,42.0,1.0,1.0,-12.0700083717,-77.0167740423,02,2020,Perú,Lima
152950.0,72.0,2.0,3.0,-12.1143115,-77.0002738,02,2020,Perú,Lima
113620.0,83.0,3.0,3.0,-12.1405374,-77.0055816,02,2020,Perú,Lima
42826.0,131.0,2.0,3.0,-11.8573965,-77.0424692,02,2020,Perú,Lima
227240.0,240.0,4.0,3.0,-12.1379419,-76.9971642,02,2020,Perú,Lima
43263.0,123.0,2.0,3.0,-11.9098868,-77.0727939,02,2020,Perú,Lima
54188.0,55.0,1.0,1.0,-11.9649141,-77.0911973,02,2020,Perú,Lima
161690.0,102.0,3.0,3.0,-12.1357569863,-77.0156436657,02,2020,Perú,Lima
131100.0,91.0,2.0,3.0,-12.1440506,-76.9830593,02,2020,Perú,Lima
89148.0,82.0,2.0,3.0,-13.5299073,-71.9550162,02,2020,Perú,Cusco
66619.0,161.0,3.0,3.0,-16.3716018,-71.5647546,02,2020,Perú,Arequipa
76038.0,240.0,4.0,3.0,-8.098918,-79.0274566,02,2020,Perú,La-Libertad
638020.0,360.0,3.0,6.0,-12.1075571,-77.0153026,02,2020,Perú,Lima
94392.0,71.0,3.0,3.0,-5.228486,-80.6380284,02,2020,Perú,Piura
74290.0,122.0,2.0,3.0,-5.228486,-80.6380284,02,2020,Perú,Piura
100510.0,71.0,3.0,3.0,-5.2276155,-80.6347728,02,2020,Perú,Piura
96140.0,120.0,3.0,6.0,-5.1815485019,-80.6414285545,02,2020,Perú,Piura
61180.0,94.0,3.0,3.0,-12.0418824,-76.9262974,02,2020,Perú,Lima
85652.0,113.0,3.0,4.0,-12.0418824,-76.9262974,02,2020,Perú,Lima
80073.0,62.0,2.0,2.0,-12.1288893,-76.9764124,02,2020,Perú,Lima
191406.0,165.0,3.0,3.0,-12.1288893,-76.9764124,02,2020,Perú,Lima
173926.0,130.0,3.0,3.0,-12.1288893,-76.9764124,02,2020,Perú,Lima
45448.0,63.0,1.0,2.0,-12.0146505,-76.985993,02,2020,Perú,Lima
847780.0,387.0,4.0,4.0,-12.1113311,-77.0391051,02,2020,Perú,Lima
157320.0,118.0,2.0,3.0,-12.1387547907,-76.9767716582,02,2020,Perú,Lima
219461.4,92.0,2.0,1.0,-12.1259059518,-77.0306661243,02,2020,Perú,Lima
83030.0,75.0,2.0,3.0,-12.0866259,-77.0889577,02,2020,Perú,Lima
152950.0,96.0,3.0,3.0,-12.1350426,-77.0084128,02,2020,Perú,Lima
135470.0,103.0,3.0,2.0,-16.3817339114,-71.5456187725,02,2020,Perú,Arequipa
393300.0,330.0,3.0,5.0,-5.1713108229,-80.6305869975,02,2020,Perú,Piura
83467.0,45.0,1.0,1.0,-16.3908604008,-71.5435425009,02,2020,Perú,Arequipa
288420.0,180.0,4.0,5.0,-17.6134006775,-71.3353860323,02,2020,Perú,Moquegua
1048800.0,1000.0,2.0,0.0,-12.02314785,-77.0053394733,02,2020,Perú,Lima
170430.0,130.0,2.0,0.0,-12.0982413,-77.0129495,02,2020,Perú,Lima
83030.0,45.0,1.0,1.0,-16.3908304,-71.543418,02,2020,Perú,Arequipa
49700.595,50.0,1.0,1.0,-12.0784462432,-77.0326029175,02,2020,Perú,Lima
49700.595,50.0,1.0,1.0,-12.0785301737,-77.0318948143,02,2020,Perú,Lima
183540.0,243.0,2.0,2.0,-12.3028795,-76.848312,02,2020,Perú,Lima
117990.0,232.0,2.0,2.0,-5.1874814,-80.6448311,02,2020,Perú,Piura
372149.2,166.0,2.0,2.0,-12.1293675146,-77.0282207,02,2020,Perú,Lima
75396.216,70.0,2.0,2.0,-12.0788239305,-77.0333110207,02,2020,Perú,Lima
192280.0,100.0,2.0,2.0,-12.1033902,-76.9802338,02,2020,Perú,Lima
75164.0,55.0,2.0,2.0,-12.0826106,-77.1035957,02,2020,Perú,Lima
148580.0,84.0,2.0,2.0,-12.1406225,-76.9923484,02,2020,Perú,Lima
124020.6,102.0,2.0,2.0,-12.1088065371,-76.9398146975,02,2020,Perú,Lima
62928.0,68.0,1.0,2.0,-12.0793163,-77.0187381,02,2020,Perú,Lima
104006.0,70.0,2.0,2.0,-12.0820161,-77.1051741,02,2020,Perú,Lima
41078.0,57.0,1.0,2.0,-16.4137246943,-71.5149444431,02,2020,Perú,Arequipa
55499.0,80.0,2.0,2.0,-6.7823216,-79.852177,02,2020,Perú,Lambayeque
406410.0,200.0,3.0,3.0,-12.1312313564,-76.988132,02,2020,Perú,Lima
109250.0,150.0,1.0,3.0,-11.9947108852,-77.1055736786,02,2020,Perú,Lima
139840.0,136.0,2.0,3.0,-11.9815573,-77.096882,02,2020,Perú,Lima
305900.0,215.0,3.0,3.0,-12.0734854041,-76.9469922781,02,2020,Perú,Lima
220248.0,95.0,2.0,3.0,-12.1116298361,-77.0469206572,02,2020,Perú,Lima
231610.0,294.0,3.0,3.0,-12.4796779736,-76.7936128378,02,2020,Perú,Lima
284050.0,206.0,3.0,3.0,-12.083014,-76.960258,02,2020,Perú,Lima
131100.0,107.0,3.0,3.0,-12.12518,-77.0093361,02,2020,Perú,Lima
106530.725,120.0,2.0,3.0,-12.07874,-77.0307361,02,2020,Perú,Lima
109250.0,149.0,3.0,3.0,-11.9989290847,-77.0651046023,02,2020,Perú,Lima
201020.0,134.0,3.0,3.0,-12.1069683,-77.0085482,02,2020,Perú,Lima
231610.0,122.0,3.0,3.0,-12.1033902,-76.9802338,02,2020,Perú,Lima
249483.3,139.0,2.0,3.0,-12.0826382097,-76.9765126445,02,2020,Perú,Lima
166060.0,143.0,3.0,3.0,-12.1303502581,-76.9725322723,02,2020,Perú,Lima
227240.0,133.0,3.0,3.0,-12.1196767,-76.9693468,02,2020,Perú,Lima
126730.0,80.0,2.0,3.0,-12.1153408,-77.0041117,02,2020,Perú,Lima
83545.651,98.0,2.0,3.0,-12.0786350869,-77.0318733566,02,2020,Perú,Lima
147706.0,134.0,3.0,3.0,-12.114467,-76.9699337,02,2020,Perú,Lima
245419.2,137.0,2.0,3.0,-12.0817984597,-76.9761809384,02,2020,Perú,Lima
56810.0,68.0,2.0,3.0,-12.0109205,-77.0705739,02,2020,Perú,Lima
91770.0,84.0,2.0,3.0,-12.0950942,-77.0742195,02,2020,Perú,Lima
257830.0,137.0,2.0,3.0,-12.1078664,-76.9796147,02,2020,Perú,Lima
83030.0,84.0,2.0,3.0,-12.0111311,-77.0754867,02,2020,Perú,Lima
179170.0,98.0,2.0,3.0,-12.1078664,-76.9796147,02,2020,Perú,Lima
138966.0,91.0,2.0,3.0,-12.0807316,-77.0501954,02,2020,Perú,Lima
261326.0,209.0,3.0,3.0,-12.0914748,-77.0023155,02,2020,Perú,Lima
85281.651,76.0,2.0,3.0,-12.0798730591,-77.0331822746,02,2020,Perú,Lima
302404.0,176.0,4.0,3.0,-12.0766093,-76.957751,02,2020,Perú,Lima
81282.0,75.0,2.0,3.0,-12.065165,-77.0372802,02,2020,Perú,Lima
65550.0,140.0,2.0,3.0,-13.5146349924,-71.9518456262,02,2020,Perú,Cusco
34960.0,60.0,1.0,3.0,-16.6249625,-72.7116391,02,2020,Perú,Arequipa
109250.0,112.0,2.0,3.0,-16.4248294483,-71.556160327,02,2020,Perú,Arequipa
74290.0,93.0,2.0,3.0,-16.4131747363,-71.5133458466,02,2020,Perú,Arequipa
87400.0,105.0,4.0,3.0,-8.141155,-79.0383735,02,2020,Perú,La-Libertad
48070.0,77.0,2.0,3.0,-8.1040233,-79.0072883,02,2020,Perú,La-Libertad
266570.0,140.0,4.0,4.0,-12.7003721028,-76.6470569372,02,2020,Perú,Lima
96140.0,128.0,2.0,4.0,-16.4660314,-71.5308508,02,2020,Perú,Arequipa
136344.0,148.0,2.0,4.0,-12.0716856,-77.067804,02,2020,Perú,Lima
218500.0,180.0,3.0,4.0,-12.1065972891,-76.9958482867,02,2020,Perú,Lima
402040.0,260.0,3.0,4.0,-12.0830792867,-76.9775296274,02,2020,Perú,Lima
559360.0,400.0,4.0,4.0,-12.1208575762,-76.9820686725,02,2020,Perú,Lima
231610.0,312.0,3.0,4.0,-12.079883431,-77.0789864659,02,2020,Perú,Lima
104880.0,122.0,3.0,5.0,-12.3003201845,-76.8535146955,02,2020,Perú,Lima
104880.0,120.0,3.0,6.0,-11.9637971731,-77.042272016,02,2020,Perú,Lima
139840.0,174.0,3.0,6.0,-11.9206383,-77.0459538,02,2020,Perú,Lima
707940.0,600.0,5.0,6.0,-12.0933834634,-76.9821667671,02,2020,Perú,Lima
104880.0,300.0,2.0,6.0,-5.1957835601,-80.6440234122,02,2020,Perú,Piura
655500.0,343.0,6.0,7.0,-12.112767,-76.9859077,02,2020,Perú,Lima
480700.0,420.0,6.0,8.0,-12.0875646,-77.0107122,02,2020,Perú,Lima
173926.0,120.0,3.0,8.0,-12.1511559156,-76.9865934233,02,2020,Perú,Lima
305900.0,160.0,5.0,10.0,-12.0041856,-77.0629714,02,2020,Perú,Lima
174363.0,163.0,4.0,11.0,-12.0311479401,-77.0021936353,02,2020,Perú,Lima
1704300.0,955.0,3.0,12.0,-12.0548494,-77.0057601,02,2020,Perú,Lima
39330.0,90.0,1.0,2.0,-11.8373065,-77.0688584,01,2020,Perú,Lima
131100.0,193.0,2.0,6.0,-12.0147507,-76.9638842,01,2020,Perú,Lima
327750.0,160.0,4.0,7.0,-12.1158175,-77.0053281,01,2020,Perú,Lima
384560.0,323.0,3.0,4.0,-12.1362302,-76.979097,01,2020,Perú,Lima
319010.0,220.0,4.0,4.0,-12.0959325,-77.0325857,01,2020,Perú,Lima
36708.0,41.0,1.0,2.0,-12.0230901,-76.9735857,01,2020,Perú,Lima
1162420.0,518.0,4.0,5.0,-12.0941579,-77.0099953,01,2020,Perú,Lima
305900.0,200.0,4.0,5.0,-12.0824361,-76.9857061,01,2020,Perú,Lima
760380.0,492.0,5.0,4.0,-12.1030804,-77.0126569,01,2020,Perú,Lima
83030.0,120.0,1.0,2.0,-18.0382702383,-70.2750784068,01,2020,Perú,Tacna
113620.0,50000.0,3.0,5.0,-7.0003006,-79.6726632,01,2020,Perú,Lambayeque
157320.0,131.0,4.0,5.0,-8.1039275686,-79.0444318103,01,2020,Perú,La-Libertad
33649.0,120.0,2.0,3.0,-11.8218031132,-77.0972638529,01,2020,Perú,Lima
104880.0,107.0,1.0,2.0,-12.1561801,-76.9720206,01,2020,Perú,Lima
34813.168,199.0,1.0,1.0,-13.53195,-71.9674626,01,2020,Perú,Cusco
1311000.0,637.0,5.0,4.0,-8.0687241,-79.0726967,01,2020,Perú,La-Libertad
104880.0,54.0,2.0,0.0,-12.0782637245,-77.0365448729,01,2020,Perú,Lima
52440.0,30.0,1.0,1.0,-8.1037113,-79.0373763,01,2020,Perú,La-Libertad
183540.0,103.0,2.0,3.0,-12.0930052,-76.9479117,01,2020,Perú,Lima
874000.0,86.0,5.0,3.0,-12.0960976,-77.0473659,01,2020,Perú,Lima
59432.0,68.0,1.0,3.0,-12.0412430811,-77.0634464094,01,2020,Perú,Lima
113620.0,60.0,2.0,2.0,-12.0826465,-77.103933,01,2020,Perú,Lima
61180.0,79.0,3.0,2.0,-11.996424,-77.0732616,01,2020,Perú,Lima
85652.0,120.0,1.0,2.0,-12.0093397374,-77.01589104,01,2020,Perú,Lima
131100.0,42.0,1.0,1.0,-12.1374567,-77.0224169,01,2020,Perú,Lima
139840.0,120.0,2.0,3.0,-12.0729505042,-76.9776631159,01,2020,Perú,Lima
69920.0,75.0,2.0,3.0,-12.1670208,-76.9982127,01,2020,Perú,Lima
161690.0,60.0,2.0,1.0,-12.1268611,-77.0338868,01,2020,Perú,Lima
52440.0,120.0,3.0,3.0,-12.085398,-76.872233,01,2020,Perú,Lima
148580.0,120.0,2.0,3.0,-12.0730554195,-76.9776416582,01,2020,Perú,Lima
196650.0,138.0,2.0,2.0,-12.0922943,-76.9910592,01,2020,Perú,Lima
122360.0,71.0,1.0,2.0,-12.1149506,-77.0317728,01,2020,Perú,Lima
244720.0,218.0,3.0,3.0,-12.0908854,-76.9943318,01,2020,Perú,Lima
654298.25,217.0,3.0,3.0,-12.1198525,-77.0441849,01,2020,Perú,Lima
50692.0,63.0,1.0,3.0,-12.0411276606,-77.0635000536,01,2020,Perú,Lima
135470.0,93.0,3.0,3.0,-12.1121193,-76.9972563,01,2020,Perú,Lima
78660.0,160.0,1.0,4.0,-11.9936545,-77.0037254,01,2020,Perú,Lima
161690.0,110.0,2.0,3.0,-12.0793468,-77.1014475,01,2020,Perú,Lima
144210.0,120.0,2.0,3.0,-12.072887555,-76.9776631159,01,2020,Perú,Lima
182666.0,148.0,4.0,4.0,-12.1231908,-76.991522,01,2020,Perú,Lima
423890.0,268.0,3.0,3.0,-12.0814757,-76.9601898,01,2020,Perú,Lima
227240.0,138.0,3.0,3.0,-12.0922943,-76.9910592,01,2020,Perú,Lima
388930.0,276.0,4.0,4.0,-12.0954761,-76.9470101,01,2020,Perú,Lima
179170.0,149.0,3.0,3.0,-15.8402218,-70.0218805,01,2020,Perú,Puno
55062.0,110.0,2.0,3.0,-18.0253439895,-70.2431113207,01,2020,Perú,Tacna
85652.0,115.0,2.0,3.0,-16.3783269339,-71.5449798567,01,2020,Perú,Arequipa
90022.0,90.0,2.0,2.0,-16.396215,-71.5460943,01,2020,Perú,Arequipa
131100.0,140.0,4.0,4.0,-16.396215,-71.5460943,01,2020,Perú,Arequipa
100510.0,135.0,3.0,3.0,-16.398187282,-71.5510857258,01,2020,Perú,Arequipa
52440.0,122.0,2.0,4.0,-8.1230665,-79.0157671,01,2020,Perú,La-Libertad
1048800.0,372.0,2.0,4.0,-12.0716730638,-77.0171678651,01,2020,Perú,Lima
78660.0,62.0,1.0,2.0,-12.0832090438,-77.0777139725,02,2020,Perú,Lima
104880.0,71.0,1.0,2.0,-12.0801291,-77.0536442,02,2020,Perú,Lima
48070.0,30.0,1.0,1.0,-12.0817739,-77.1029847,02,2020,Perú,Lima
53876.543,52.0,1.0,1.0,-12.0790757217,-77.0330964439,02,2020,Perú,Lima
47196.0,55.0,1.0,2.0,-11.9447052647,-77.0786102915,02,2020,Perú,Lima
49730.6,61.0,1.0,3.0,-12.18105,-76.9969139,02,2020,Perú,Lima
65550.0,64.0,1.0,2.0,-12.0633225,-77.0792098,02,2020,Perú,Lima
69832.6,64.0,1.0,2.0,-12.1800269,-77.0098257,02,2020,Perú,Lima
81282.0,75.0,1.0,2.0,-12.0889718,-77.0836476,02,2020,Perú,Lima
96140.0,80.0,1.0,3.0,-12.0850233351,-77.0796154193,02,2020,Perú,Lima
43700.0,90.0,1.0,2.0,-12.2050254,-76.9717859,02,2020,Perú,Lima
95266.0,100.0,1.0,3.0,-12.026186,-76.9882361,02,2020,Perú,Lima
40204.0,160.0,1.0,3.0,-11.8309136719,-77.1143606106,02,2020,Perú,Lima
86526.0,57.0,2.0,0.0,-12.0780329,-76.9913402,02,2020,Perú,Lima
243846.0,235.0,2.0,3.0,-12.3243230394,-76.8369639027,02,2020,Perú,Lima
397670.0,192.0,2.0,0.0,-12.1188334,-77.0272102,02,2020,Perú,Lima
68172.0,54.0,2.0,2.0,-12.143008,-77.0031523,02,2020,Perú,Lima
201020.0,132.0,2.0,3.0,-12.1224423,-76.9911865,02,2020,Perú,Lima
166060.0,194.0,2.0,3.0,-12.122981,-77.002731,02,2020,Perú,Lima
96140.0,99.0,2.0,3.0,-12.1712055,-76.9896876,02,2020,Perú,Lima
68609.0,66.0,2.0,3.0,-12.0193435,-76.8987659,02,2020,Perú,Lima
218500.0,176.0,2.0,3.0,-12.0707876683,-77.0721782079,02,2020,Perú,Lima
76912.0,58.0,2.0,2.0,-12.1169608,-77.0240031,02,2020,Perú,Lima
69920.0,81.0,2.0,3.0,-6.7766806,-79.8415303,02,2020,Perú,Lambayeque
122360.0,52.0,2.0,3.0,-12.0686924,-77.0514179,02,2020,Perú,Lima
96140.0,61.0,2.0,3.0,-12.0780329,-76.9913402,02,2020,Perú,Lima
118339.6,61.0,2.0,2.0,-12.130556,-77.0068251,02,2020,Perú,Lima
86526.0,61.0,2.0,3.0,-12.0782892,-76.9917081,02,2020,Perú,Lima
118383.3,61.0,2.0,2.0,-12.1310059,-77.0069853,02,2020,Perú,Lima
52440.0,64.0,2.0,3.0,-12.1777292,-76.9925495,02,2020,Perú,Lima
68216.988,67.0,2.0,3.0,-12.0605363741,-77.0497092942,02,2020,Perú,Lima
66581.459,67.0,2.0,3.0,-12.0605783422,-77.0492801407,02,2020,Perú,Lima
68737.788,67.0,2.0,3.0,-12.0605783422,-77.0497092942,02,2020,Perú,Lima
67113.977,67.0,2.0,3.0,-12.0606203103,-77.0492801407,02,2020,Perú,Lima
67651.052,67.0,2.0,3.0,-12.0604524379,-77.0494088868,02,2020,Perú,Lima
66605.546,67.0,2.0,3.0,-12.0603685017,-77.0495376328,02,2020,Perú,Lima
67113.977,67.0,2.0,3.0,-12.0607462145,-77.0491084793,02,2020,Perú,Lima
66605.546,67.0,2.0,3.0,-12.0608721186,-77.0492372254,02,2020,Perú,Lima
68216.988,67.0,2.0,3.0,-12.0602845655,-77.0492372254,02,2020,Perú,Lima
67651.052,67.0,2.0,3.0,-12.0604524379,-77.0493659714,02,2020,Perú,Lima
68120.857,68.0,2.0,3.0,-12.0607042464,-77.0488939026,02,2020,Perú,Lima
74290.0,68.0,2.0,3.0,-12.081191,-77.1063053,02,2020,Perú,Lima
67580.31,68.0,2.0,3.0,-12.0607042464,-77.0496234635,02,2020,Perú,Lima
68120.857,68.0,2.0,3.0,-12.0609980227,-77.0488080719,02,2020,Perú,Lima
67580.31,68.0,2.0,3.0,-12.0610399907,-77.0493230561,02,2020,Perú,Lima
78660.0,70.0,2.0,3.0,-12.0612536,-76.9356779,02,2020,Perú,Lima
97888.0,75.0,2.0,2.0,-12.0747471827,-76.9957913683,02,2020,Perú,Lima
100510.0,75.0,2.0,3.0,-12.0898981,-76.9962233,02,2020,Perú,Lima
83904.0,75.0,2.0,3.0,-12.1641286173,-76.9895343712,02,2020,Perú,Lima
69483.0,76.0,2.0,3.0,-12.0816011,-77.1050084,02,2020,Perú,Lima
129352.0,77.0,2.0,3.0,-12.072796,-77.0324058,02,2020,Perú,Lima
126730.0,77.0,2.0,3.0,-12.098235913,-77.0696133815,02,2020,Perú,Lima
55936.0,77.0,2.0,3.0,-18.0175303786,-70.2275253326,02,2020,Perú,Tacna
64676.0,78.0,2.0,2.0,-12.1184484,-77.0240562,02,2020,Perú,Lima
109250.0,78.0,2.0,3.0,-12.1181773,-77.0148882,02,2020,Perú,Lima
106628.0,79.0,2.0,3.0,-12.0890188,-77.083976,02,2020,Perú,Lima
109250.0,80.0,2.0,5.0,-11.9917238,-77.0139841,02,2020,Perú,Lima
100510.0,80.0,2.0,3.0,-12.086863795,-77.0693458909,02,2020,Perú,Lima
97888.0,80.0,2.0,2.0,-12.0895416,-77.0808592,02,2020,Perú,Lima
86963.0,80.0,2.0,3.0,-12.0753066,-77.0311277,02,2020,Perú,Lima
104880.0,80.0,2.0,2.0,-12.12906,-76.9917184,02,2020,Perú,Lima
179170.0,80.0,2.0,3.0,-12.0837968,-77.0460633,02,2020,Perú,Lima
100510.0,82.0,2.0,3.0,-12.1350426,-77.0084128,02,2020,Perú,Lima
117990.0,83.0,2.0,3.0,-12.090513351,-77.0711366115,02,2020,Perú,Lima
122360.0,83.0,2.0,3.0,-12.1163157,-77.0157995,02,2020,Perú,Lima
157320.0,84.0,2.0,2.0,-12.126084,-77.0260856,02,2020,Perú,Lima
103132.0,85.0,2.0,3.0,-12.0687048,-77.0561381,02,2020,Perú,Lima
107502.0,86.0,2.0,3.0,-12.0889718,-77.0836476,02,2020,Perú,Lima
166060.0,89.0,2.0,2.0,-12.1164043,-76.975198,02,2020,Perú,Lima
126730.0,89.0,2.0,3.0,-12.0747954,-77.1008502,02,2020,Perú,Lima
96140.0,90.0,2.0,3.0,-12.1611153,-76.9947452,02,2020,Perú,Lima
135470.0,90.0,2.0,3.0,-12.1416088,-76.9918155,02,2020,Perú,Lima
183540.0,90.0,2.0,3.0,-12.0999885119,-77.0611392749,02,2020,Perú,Lima
131100.0,92.0,2.0,2.0,-12.1507543,-77.0079948,02,2020,Perú,Lima
94924.48,94.0,2.0,3.0,-12.0605435083,-77.0494303444,02,2020,Perú,Lima
93423.708,94.0,2.0,3.0,-12.0603265336,-77.04919431,02,2020,Perú,Lima
97650.0,94.0,2.0,3.0,-12.1391857564,-76.9918613128,02,2020,Perú,Lima
205390.0,98.0,2.0,5.0,-12.0855781788,-77.0642369321,02,2020,Perú,Lima
85652.0,98.0,2.0,2.0,-12.0688003,-77.0496556,02,2020,Perú,Lima
148580.0,98.0,2.0,3.0,-12.1366713,-77.0045089,02,2020,Perú,Lima
201020.0,100.0,2.0,2.0,-12.3849381,-76.7704642,02,2020,Perú,Lima
139840.0,100.0,2.0,3.0,-12.11831,-76.9965247,02,2020,Perú,Lima
152950.0,102.0,2.0,2.0,-12.1158565218,-76.9964338962,02,2020,Perú,Lima
113620.0,105.0,2.0,3.0,-12.1420424,-77.0096935,02,2020,Perú,Lima
126730.0,110.0,2.0,3.0,-12.1426088,-77.0015647,02,2020,Perú,Lima
157320.0,120.0,2.0,10.0,-11.9338305,-77.0475362,02,2020,Perú,Lima
69046.0,120.0,2.0,3.0,-11.8845105,-77.035192,02,2020,Perú,Lima
139840.0,120.0,2.0,3.0,-12.0738972,-77.0080646,02,2020,Perú,Lima
214130.0,125.0,2.0,3.0,-12.1255217,-77.0286813,02,2020,Perú,Lima
96140.0,140.0,2.0,5.0,-12.0034955,-77.0645251,02,2020,Perú,Lima
122360.0,160.0,2.0,3.0,-11.9321905,-77.066537,02,2020,Perú,Lima
161690.0,164.0,2.0,5.0,-11.9990617,-77.0876988,02,2020,Perú,Lima
279680.0,165.0,2.0,3.0,-12.052591,-76.9431738,02,2020,Perú,Lima
78223.0,165.0,2.0,3.0,-11.9438752312,-77.0599048115,02,2020,Perú,Lima
314640.0,175.0,2.0,4.0,-12.1055018,-77.0166593,02,2020,Perú,Lima
107502.0,182.0,2.0,2.0,-16.3565987,-72.1906391,02,2020,Perú,Arequipa
161690.0,182.0,2.0,4.0,-12.0305498287,-77.0523670371,02,2020,Perú,Lima
375820.0,232.0,2.0,1.0,-12.0707214,-76.9528736,02,2020,Perú,Lima
1048800.0,1000.0,2.0,0.0,-12.0231793304,-77.0053180156,02,2020,Perú,Lima
367080.0,320.0,3.0,4.0,-12.0976294,-76.9451077,02,2020,Perú,Lima
638020.0,465.0,3.0,4.0,-12.0845313387,-76.9387170645,02,2020,Perú,Lima
301530.0,134.0,3.0,7.0,-12.0772136927,-77.0117474721,02,2020,Perú,Lima
104880.0,250.0,3.0,6.0,-11.9550485722,-77.0450884631,02,2020,Perú,Lima
169556.0,249.0,3.0,6.0,-11.952976,-77.0494018,02,2020,Perú,Lima
611800.0,637.0,3.0,3.0,-12.0695908,-76.960753,02,2020,Perú,Lima
148580.0,162.0,3.0,9.0,-11.9315140504,-77.0568246455,02,2020,Perú,Lima
117990.0,143.0,3.0,5.0,-16.4357873,-71.5814825,02,2020,Perú,Arequipa
594320.0,1186.0,3.0,5.0,-12.0621028286,-75.2278388155,02,2020,Perú,Junín
202768.0,145.0,3.0,5.0,-12.0950944,-77.0222393,02,2020,Perú,Lima
227240.0,113.0,3.0,3.0,-12.144227,-76.9840974,02,2020,Perú,Lima
305900.0,174.0,3.0,3.0,-12.1311252,-77.0071343,02,2020,Perú,Lima
201020.0,111.0,3.0,4.0,-12.1278506,-77.0242757,02,2020,Perú,Lima
480700.0,193.0,3.0,3.0,-12.110895,-77.0418243,02,2020,Perú,Lima
144210.0,156.0,3.0,4.0,-12.1165164,-76.9347511,02,2020,Perú,Lima
174800.0,87.0,3.0,4.0,-12.16920837,-77.0201809388,02,2020,Perú,Lima
205390.0,260.0,3.0,4.0,-16.3761914,-71.5440195,02,2020,Perú,Arequipa
260401.308,65.0,3.0,1.0,-12.1189114,-77.0134669,02,2020,Perú,Lima
118864.0,79.0,3.0,3.0,-12.1163251,-77.0065994,02,2020,Perú,Lima
11799000.0,80.0,3.0,0.0,-12.1475358307,-76.9676888291,02,2020,Perú,Lima
117990.0,80.0,3.0,0.0,-12.1478295115,-76.968085796,02,2020,Perú,Lima
110998.0,82.0,3.0,3.0,-12.1360595,-77.0048216,02,2020,Perú,Lima
87400.0,88.0,3.0,3.0,-12.0523601,-77.0769402,02,2020,Perú,Lima
174800.0,90.0,3.0,3.0,-12.100001625,-77.0610990417,02,2020,Perú,Lima
196650.0,92.0,3.0,2.0,-12.1204546,-77.0406619,02,2020,Perú,Lima
95683.763,94.0,3.0,3.0,-12.0598648838,-77.050438855,02,2020,Perú,Lima
95683.763,94.0,3.0,3.0,-12.0603265336,-77.0497092942,02,2020,Perú,Lima
78660.0,102.0,3.0,4.0,-12.1179682,-76.9343037,02,2020,Perú,Lima
218500.0,105.0,3.0,3.0,-12.1007715,-76.9981041,02,2020,Perú,Lima
114420.584,109.0,3.0,3.0,-12.0265341,-77.059117,02,2020,Perú,Lima
122360.0,114.0,3.0,3.0,-12.181321,-77.0123152,02,2020,Perú,Lima
183540.0,120.0,3.0,4.0,-11.9034907,-77.0494986,02,2020,Perú,Lima
201020.0,120.0,3.0,2.0,-12.1185671,-77.0257558,02,2020,Perú,Lima
218500.0,120.0,3.0,3.0,-12.1000580113,-77.0607838822,02,2020,Perú,Lima
266570.0,128.0,3.0,3.0,-12.1041490193,-77.0153949704,02,2020,Perú,Lima
253460.0,155.0,3.0,3.0,-12.1018521026,-77.0372608359,02,2020,Perú,Lima
454480.0,158.0,3.0,3.0,-12.102866,-77.052854,02,2020,Perú,Lima
227240.0,160.0,3.0,5.0,-12.0414599,-76.9296864,02,2020,Perú,Lima
218500.0,170.0,3.0,3.0,-12.11616477,-77.0386218704,02,2020,Perú,Lima
218500.0,190.0,3.0,3.0,-12.1085596,-77.0243869,02,2020,Perú,Lima
141588.0,200.0,3.0,4.0,-12.1537955237,-76.9672444518,02,2020,Perú,Lima
694830.0,560.0,4.0,3.0,-12.0778921,-76.9199712,02,2020,Perú,Lima
380190.0,263.0,4.0,7.0,-12.1007763,-76.9412711,02,2020,Perú,Lima
148580.0,115.0,4.0,4.0,-12.7981653,-76.5715802,02,2020,Perú,Lima
1479026.5,6769.0,4.0,0.0,-12.2241065822,-76.864254003,02,2020,Perú,Lima
262200.0,147.0,4.0,3.0,-12.0999734319,-77.0610990417,02,2020,Perú,Lima
288420.0,183.0,4.0,4.0,-12.0996554391,-77.0609112871,02,2020,Perú,Lima
297160.0,292.0,4.0,2.0,-5.185786153,-80.6470148139,02,2020,Perú,Piura
122360.0,90.0,4.0,6.0,-16.3536697,-71.5627515,02,2020,Perú,Arequipa
218500.0,98.0,4.0,3.0,-12.073924607,-77.1017085069,02,2020,Perú,Lima
