Price,Area,Baths,Beds,Latitude,Longitude,Month,Year,Country,Province,City,Rooms,TotalArea,PropertyType,OperationType
302404.0,176.0,4.0,3.0,-12.0766093,-76.957751,2,2020,Perú,Lima,Lima,0.0,176.0,Departamento,Venta
81282.0,75.0,2.0,3.0,-12.065165,-77.0372802,2,2020,Perú,Lima,Lima,0.0,75.0,Departamento,Venta
65550.0,140.0,2.0,3.0,-13.5146349924,-71.9518456262,2,2020,Perú,Cusco,Cusco,0.0,140.0,Departamento,Venta
34960.0,60.0,1.0,3.0,-16.6249625,-72.7116391,2,2020,Perú,Arequipa,Camaná,0.0,60.0,Departamento,Venta
109250.0,112.0,2.0,3.0,-16.4248294483,-71.556160327,2,2020,Perú,Arequipa,Arequipa,0.0,112.0,Departamento,Venta
74290.0,93.0,2.0,3.0,-16.4131747363,-71.5133458466,2,2020,Perú,Arequipa,Arequipa,0.0,93.0,Departamento,Venta
87400.0,105.0,4.0,3.0,-8.141155,-79.0383735,2,2020,Perú,La-Libertad,Trujillo,0.0,105.0,Departamento,Venta
48070.0,77.0,2.0,3.0,-8.1040233,-79.0072883,2,2020,Perú,La-Libertad,Trujillo,0.0,77.0,Departamento,Venta
266570.0,140.0,4.0,4.0,-12.7003721028,-76.6470569372,2,2020,Perú,Lima,Cañete,0.0,280.0,Casa,Venta
96140.0,128.0,2.0,4.0,-16.4660314,-71.5308508,2,2020,Perú,Arequipa,Arequipa,0.0,170.0,Casa,Venta
136344.0,148.0,2.0,4.0,-12.0716856,-77.067804,2,2020,Perú,Lima,Lima,0.0,148.0,Departamento,Venta
218500.0,180.0,3.0,4.0,-12.1065972891,-76.9958482867,2,2020,Perú,Lima,Lima,0.0,180.0,Departamento,Venta
402040.0,260.0,3.0,4.0,-12.0830792867,-76.9775296274,2,2020,Perú,Lima,Lima,0.0,260.0,Departamento,Venta
559360.0,400.0,4.0,4.0,-12.1208575762,-76.9820686725,2,2020,Perú,Lima,Lima,0.0,400.0,Departamento,Venta
231610.0,312.0,3.0,4.0,-12.079883431,-77.0789864659,2,2020,Perú,Lima,Lima,0.0,312.0,Departamento,Venta
104880.0,122.0,3.0,5.0,-12.3003201845,-76.8535146955,2,2020,Perú,Lima,Lima,0.0,122.0,Departamento,Venta
104880.0,120.0,3.0,6.0,-11.9637971731,-77.042272016,2,2020,Perú,Lima,Lima,0.0,240.0,Casa,Venta
139840.0,174.0,3.0,6.0,-11.9206383,-77.0459538,2,2020,Perú,Lima,Lima,0.0,292.0,Casa,Venta
104880.0,300.0,2.0,6.0,-5.1957835601,-80.6440234122,2,2020,Perú,Piura,Piura,0.0,337.0,Casa,Venta
655500.0,343.0,6.0,7.0,-12.112767,-76.9859077,2,2020,Perú,Lima,Lima,0.0,480.0,Departamento,Venta
480700.0,420.0,6.0,8.0,-12.0875646,-77.0107122,2,2020,Perú,Lima,Lima,0.0,420.0,Casa,Venta
173926.0,120.0,3.0,8.0,-12.1511559156,-76.9865934233,2,2020,Perú,Lima,Lima,0.0,213.0,Casa,Venta
39330.0,90.0,1.0,2.0,-11.8373065,-77.0688584,1,2020,Perú,Lima,Lima,0.0,90.0,Casa,Venta
131100.0,193.0,2.0,6.0,-12.0147507,-76.9638842,1,2020,Perú,Lima,Lima,0.0,193.0,Casa,Venta
327750.0,160.0,4.0,7.0,-12.1158175,-77.0053281,1,2020,Perú,Lima,Lima,0.0,270.0,Casa,Venta
384560.0,323.0,3.0,4.0,-12.1362302,-76.979097,1,2020,Perú,Lima,Lima,0.0,388.0,Casa,Venta
319010.0,220.0,4.0,4.0,-12.0959325,-77.0325857,1,2020,Perú,Lima,Lima,0.0,220.0,Casa,Venta
36708.0,41.0,1.0,2.0,-12.0230901,-76.9735857,1,2020,Perú,Lima,Lima,0.0,41.0,Casa,Venta
305900.0,200.0,4.0,5.0,-12.0824361,-76.9857061,1,2020,Perú,Lima,Lima,0.0,200.0,Casa,Venta
83030.0,120.0,1.0,2.0,-18.0382702383,-70.2750784068,1,2020,Perú,Tacna,Tacna,0.0,120.0,Casa,Venta
157320.0,131.0,4.0,5.0,-8.1039275686,-79.0444318103,1,2020,Perú,La-Libertad,Trujillo,0.0,240.0,Casa,Venta
33649.0,120.0,2.0,3.0,-11.8218031132,-77.0972638529,1,2020,Perú,Lima,Lima,0.0,120.0,Lote,Venta
104880.0,107.0,1.0,2.0,-12.1561801,-76.9720206,1,2020,Perú,Lima,Lima,0.0,107.0,Otro,Venta
34813.168,199.0,1.0,1.0,-13.53195,-71.9674626,1,2020,Perú,Cusco,Cusco,0.0,199.0,Otro,Venta
104880.0,54.0,2.0,0.0,-12.0782637245,-77.0365448729,1,2020,Perú,Lima,Lima,0.0,54.0,Oficina,Venta
52440.0,30.0,1.0,1.0,-8.1037113,-79.0373763,1,2020,Perú,La-Libertad,Trujillo,0.0,30.0,Oficina,Venta
183540.0,103.0,2.0,3.0,-12.0930052,-76.9479117,1,2020,Perú,Lima,Lima,0.0,103.0,Departamento,Venta
59432.0,68.0,1.0,3.0,-12.0412430811,-77.0634464094,1,2020,Perú,Lima,Lima,0.0,68.0,Departamento,Venta
113620.0,60.0,2.0,2.0,-12.0826465,-77.103933,1,2020,Perú,Lima,Lima,0.0,60.0,Departamento,Venta
61180.0,79.0,3.0,2.0,-11.996424,-77.0732616,1,2020,Perú,Lima,Lima,0.0,79.0,Departamento,Venta
85652.0,120.0,1.0,2.0,-12.0093397374,-77.01589104,1,2020,Perú,Lima,Lima,0.0,120.0,Departamento,Venta
131100.0,42.0,1.0,1.0,-12.1374567,-77.0224169,1,2020,Perú,Lima,Lima,0.0,42.0,Departamento,Venta
139840.0,120.0,2.0,3.0,-12.0729505042,-76.9776631159,1,2020,Perú,Lima,Lima,0.0,120.0,Departamento,Venta
69920.0,75.0,2.0,3.0,-12.1670208,-76.9982127,1,2020,Perú,Lima,Lima,0.0,75.0,Departamento,Venta
161690.0,60.0,2.0,1.0,-12.1268611,-77.0338868,1,2020,Perú,Lima,Lima,0.0,60.0,Departamento,Venta
52440.0,120.0,3.0,3.0,-12.085398,-76.872233,1,2020,Perú,Lima,Lima,0.0,120.0,Departamento,Venta
148580.0,120.0,2.0,3.0,-12.0730554195,-76.9776416582,1,2020,Perú,Lima,Lima,0.0,120.0,Departamento,Venta
196650.0,138.0,2.0,2.0,-12.0922943,-76.9910592,1,2020,Perú,Lima,Lima,0.0,138.0,Departamento,Venta
122360.0,71.0,1.0,2.0,-12.1149506,-77.0317728,1,2020,Perú,Lima,Lima,0.0,71.0,Departamento,Venta
244720.0,218.0,3.0,3.0,-12.0908854,-76.9943318,1,2020,Perú,Lima,Lima,0.0,218.0,Departamento,Venta
654298.25,217.0,3.0,3.0,-12.1198525,-77.0441849,1,2020,Perú,Lima,Lima,0.0,217.0,Departamento,Venta
50692.0,63.0,1.0,3.0,-12.0411276606,-77.0635000536,1,2020,Perú,Lima,Lima,0.0,63.0,Departamento,Venta
135470.0,93.0,3.0,3.0,-12.1121193,-76.9972563,1,2020,Perú,Lima,Lima,0.0,93.0,Departamento,Venta
78660.0,160.0,1.0,4.0,-11.9936545,-77.0037254,1,2020,Perú,Lima,Lima,0.0,160.0,Departamento,Venta
161690.0,110.0,2.0,3.0,-12.0793468,-77.1014475,1,2020,Perú,Lima,Lima,0.0,110.0,Departamento,Venta
144210.0,120.0,2.0,3.0,-12.072887555,-76.9776631159,1,2020,Perú,Lima,Lima,0.0,120.0,Departamento,Venta
182666.0,148.0,4.0,4.0,-12.1231908,-76.991522,1,2020,Perú,Lima,Lima,0.0,148.0,Departamento,Venta
423890.0,268.0,3.0,3.0,-12.0814757,-76.9601898,1,2020,Perú,Lima,Lima,0.0,268.0,Departamento,Venta
227240.0,138.0,3.0,3.0,-12.0922943,-76.9910592,1,2020,Perú,Lima,Lima,0.0,138.0,Departamento,Venta
388930.0,276.0,4.0,4.0,-12.0954761,-76.9470101,1,2020,Perú,Lima,Lima,0.0,276.0,Departamento,Venta
179170.0,149.0,3.0,3.0,-15.8402218,-70.0218805,1,2020,Perú,Puno,Puno,0.0,149.0,Departamento,Venta
55062.0,110.0,2.0,3.0,-18.0253439895,-70.2431113207,1,2020,Perú,Tacna,Tacna,0.0,110.0,Departamento,Venta
85652.0,115.0,2.0,3.0,-16.3783269339,-71.5449798567,1,2020,Perú,Arequipa,Arequipa,0.0,115.0,Departamento,Venta
90022.0,90.0,2.0,2.0,-16.396215,-71.5460943,1,2020,Perú,Arequipa,Arequipa,0.0,90.0,Departamento,Venta
131100.0,140.0,4.0,4.0,-16.396215,-71.5460943,1,2020,Perú,Arequipa,Arequipa,0.0,140.0,Departamento,Venta
100510.0,135.0,3.0,3.0,-16.398187282,-71.5510857258,1,2020,Perú,Arequipa,Arequipa,0.0,135.0,Departamento,Venta
52440.0,122.0,2.0,4.0,-8.1230665,-79.0157671,1,2020,Perú,La-Libertad,Trujillo,0.0,122.0,Departamento,Venta
78660.0,62.0,1.0,2.0,-12.0832090438,-77.0777139725,2,2020,Perú,Lima,Lima,0.0,62.0,Departamento,Venta
104880.0,71.0,1.0,2.0,-12.0801291,-77.0536442,2,2020,Perú,Lima,Lima,0.0,71.0,Departamento,Venta
48070.0,30.0,1.0,1.0,-12.0817739,-77.1029847,2,2020,Perú,Lima,Lima,0.0,30.0,Departamento,Venta
53876.543,52.0,1.0,1.0,-12.0790757217,-77.0330964439,2,2020,Perú,Lima,Lima,0.0,52.0,Departamento,Venta
47196.0,55.0,1.0,2.0,-11.9447052647,-77.0786102915,2,2020,Perú,Lima,Lima,0.0,55.0,Departamento,Venta
49730.6,61.0,1.0,3.0,-12.18105,-76.9969139,2,2020,Perú,Lima,Lima,0.0,61.0,Departamento,Venta
65550.0,64.0,1.0,2.0,-12.0633225,-77.0792098,2,2020,Perú,Lima,Lima,0.0,64.0,Departamento,Venta
69832.6,64.0,1.0,2.0,-12.1800269,-77.0098257,2,2020,Perú,Lima,Lima,0.0,64.0,Departamento,Venta
81282.0,75.0,1.0,2.0,-12.0889718,-77.0836476,2,2020,Perú,Lima,Lima,0.0,75.0,Departamento,Venta
96140.0,80.0,1.0,3.0,-12.0850233351,-77.0796154193,2,2020,Perú,Lima,Lima,0.0,80.0,Departamento,Venta
43700.0,90.0,1.0,2.0,-12.2050254,-76.9717859,2,2020,Perú,Lima,Lima,0.0,90.0,Casa,Venta
95266.0,100.0,1.0,3.0,-12.026186,-76.9882361,2,2020,Perú,Lima,Lima,0.0,100.0,Departamento,Venta
40204.0,160.0,1.0,3.0,-11.8309136719,-77.1143606106,2,2020,Perú,Lima,Lima,0.0,160.0,Casa,Venta
86526.0,57.0,2.0,0.0,-12.0780329,-76.9913402,2,2020,Perú,Lima,Lima,0.0,57.0,Casa,Venta
243846.0,235.0,2.0,3.0,-12.3243230394,-76.8369639027,2,2020,Perú,Lima,Lima,0.0,235.0,Casa,Venta
397670.0,192.0,2.0,0.0,-12.1188334,-77.0272102,2,2020,Perú,Lima,Lima,0.0,192.0,Oficina,Venta
68172.0,54.0,2.0,2.0,-12.143008,-77.0031523,2,2020,Perú,Lima,Lima,0.0,54.0,Departamento,Venta
201020.0,132.0,2.0,3.0,-12.1224423,-76.9911865,2,2020,Perú,Lima,Lima,0.0,132.0,Departamento,Venta
166060.0,194.0,2.0,3.0,-12.122981,-77.002731,2,2020,Perú,Lima,Lima,0.0,194.0,Departamento,Venta
96140.0,99.0,2.0,3.0,-12.1712055,-76.9896876,2,2020,Perú,Lima,Lima,0.0,99.0,Departamento,Venta
68609.0,66.0,2.0,3.0,-12.0193435,-76.8987659,2,2020,Perú,Lima,Lima,0.0,66.0,Departamento,Venta
218500.0,176.0,2.0,3.0,-12.0707876683,-77.0721782079,2,2020,Perú,Lima,Lima,0.0,176.0,Departamento,Venta
76912.0,58.0,2.0,2.0,-12.1169608,-77.0240031,2,2020,Perú,Lima,Lima,0.0,58.0,Departamento,Venta
69920.0,81.0,2.0,3.0,-6.7766806,-79.8415303,2,2020,Perú,Lambayeque,Chiclayo,0.0,81.0,Departamento,Venta
122360.0,52.0,2.0,3.0,-12.0686924,-77.0514179,2,2020,Perú,Lima,Lima,0.0,81.0,Casa,Venta
96140.0,61.0,2.0,3.0,-12.0780329,-76.9913402,2,2020,Perú,Lima,Lima,0.0,61.0,Departamento,Venta
118339.6,61.0,2.0,2.0,-12.130556,-77.0068251,2,2020,Perú,Lima,Lima,0.0,61.0,Departamento,Venta
86526.0,61.0,2.0,3.0,-12.0782892,-76.9917081,2,2020,Perú,Lima,Lima,0.0,61.0,Departamento,Venta
118383.3,61.0,2.0,2.0,-12.1310059,-77.0069853,2,2020,Perú,Lima,Lima,0.0,61.0,Departamento,Venta
52440.0,64.0,2.0,3.0,-12.1777292,-76.9925495,2,2020,Perú,Lima,Lima,0.0,64.0,Departamento,Venta
68216.988,67.0,2.0,3.0,-12.0605363741,-77.0497092942,2,2020,Perú,Lima,Lima,0.0,67.0,Departamento,Venta
66581.459,67.0,2.0,3.0,-12.0605783422,-77.0492801407,2,2020,Perú,Lima,Lima,0.0,67.0,Departamento,Venta
68737.788,67.0,2.0,3.0,-12.0605783422,-77.0497092942,2,2020,Perú,Lima,Lima,0.0,67.0,Departamento,Venta
67113.977,67.0,2.0,3.0,-12.0606203103,-77.0492801407,2,2020,Perú,Lima,Lima,0.0,67.0,Departamento,Venta
67651.052,67.0,2.0,3.0,-12.0604524379,-77.0494088868,2,2020,Perú,Lima,Lima,0.0,67.0,Departamento,Venta
66605.546,67.0,2.0,3.0,-12.0603685017,-77.0495376328,2,2020,Perú,Lima,Lima,0.0,67.0,Departamento,Venta
67113.977,67.0,2.0,3.0,-12.0607462145,-77.0491084793,2,2020,Perú,Lima,Lima,0.0,67.0,Departamento,Venta
66605.546,67.0,2.0,3.0,-12.0608721186,-77.0492372254,2,2020,Perú,Lima,Lima,0.0,67.0,Departamento,Venta
68216.988,67.0,2.0,3.0,-12.0602845655,-77.0492372254,2,2020,Perú,Lima,Lima,0.0,67.0,Departamento,Venta
67651.052,67.0,2.0,3.0,-12.0604524379,-77.0493659714,2,2020,Perú,Lima,Lima,0.0,67.0,Departamento,Venta
68120.857,68.0,2.0,3.0,-12.0607042464,-77.0488939026,2,2020,Perú,Lima,Lima,0.0,68.0,Departamento,Venta
74290.0,68.0,2.0,3.0,-12.081191,-77.1063053,2,2020,Perú,Lima,Lima,0.0,68.0,Departamento,Venta
67580.31,68.0,2.0,3.0,-12.0607042464,-77.0496234635,2,2020,Perú,Lima,Lima,0.0,68.0,Departamento,Venta
68120.857,68.0,2.0,3.0,-12.0609980227,-77.0488080719,2,2020,Perú,Lima,Lima,0.0,68.0,Departamento,Venta
67580.31,68.0,2.0,3.0,-12.0610399907,-77.0493230561,2,2020,Perú,Lima,Lima,0.0,68.0,Departamento,Venta
78660.0,70.0,2.0,3.0,-12.0612536,-76.9356779,2,2020,Perú,Lima,Lima,0.0,70.0,Departamento,Venta
97888.0,75.0,2.0,2.0,-12.0747471827,-76.9957913683,2,2020,Perú,Lima,Lima,0.0,75.0,Departamento,Venta
100510.0,75.0,2.0,3.0,-12.0898981,-76.9962233,2,2020,Perú,Lima,Lima,0.0,75.0,Departamento,Venta
83904.0,75.0,2.0,3.0,-12.1641286173,-76.9895343712,2,2020,Perú,Lima,Lima,0.0,75.0,Departamento,Venta
69483.0,76.0,2.0,3.0,-12.0816011,-77.1050084,2,2020,Perú,Lima,Lima,0.0,76.0,Departamento,Venta
129352.0,77.0,2.0,3.0,-12.072796,-77.0324058,2,2020,Perú,Lima,Lima,0.0,77.0,Departamento,Venta
126730.0,77.0,2.0,3.0,-12.098235913,-77.0696133815,2,2020,Perú,Lima,Lima,0.0,77.0,Departamento,Venta
55936.0,77.0,2.0,3.0,-18.0175303786,-70.2275253326,2,2020,Perú,Tacna,Tacna,0.0,77.0,Departamento,Venta
64676.0,78.0,2.0,2.0,-12.1184484,-77.0240562,2,2020,Perú,Lima,Lima,0.0,78.0,Departamento,Venta
109250.0,78.0,2.0,3.0,-12.1181773,-77.0148882,2,2020,Perú,Lima,Lima,0.0,78.0,Departamento,Venta
106628.0,79.0,2.0,3.0,-12.0890188,-77.083976,2,2020,Perú,Lima,Lima,0.0,80.0,Departamento,Venta
109250.0,80.0,2.0,5.0,-11.9917238,-77.0139841,2,2020,Perú,Lima,Lima,0.0,200.0,Casa,Venta
100510.0,80.0,2.0,3.0,-12.086863795,-77.0693458909,2,2020,Perú,Lima,Lima,0.0,80.0,Departamento,Venta
97888.0,80.0,2.0,2.0,-12.0895416,-77.0808592,2,2020,Perú,Lima,Lima,0.0,80.0,Departamento,Venta
86963.0,80.0,2.0,3.0,-12.0753066,-77.0311277,2,2020,Perú,Lima,Lima,0.0,80.0,Departamento,Venta
104880.0,80.0,2.0,2.0,-12.12906,-76.9917184,2,2020,Perú,Lima,Lima,0.0,80.0,Departamento,Venta
179170.0,80.0,2.0,3.0,-12.0837968,-77.0460633,2,2020,Perú,Lima,Lima,0.0,80.0,Departamento,Venta
100510.0,82.0,2.0,3.0,-12.1350426,-77.0084128,2,2020,Perú,Lima,Lima,0.0,82.0,Departamento,Venta
117990.0,83.0,2.0,3.0,-12.090513351,-77.0711366115,2,2020,Perú,Lima,Lima,0.0,83.0,Departamento,Venta
122360.0,83.0,2.0,3.0,-12.1163157,-77.0157995,2,2020,Perú,Lima,Lima,0.0,83.0,Departamento,Venta
157320.0,84.0,2.0,2.0,-12.126084,-77.0260856,2,2020,Perú,Lima,Lima,0.0,84.0,Departamento,Venta
103132.0,85.0,2.0,3.0,-12.0687048,-77.0561381,2,2020,Perú,Lima,Lima,0.0,85.0,Departamento,Venta
107502.0,86.0,2.0,3.0,-12.0889718,-77.0836476,2,2020,Perú,Lima,Lima,0.0,86.0,Departamento,Venta
166060.0,89.0,2.0,2.0,-12.1164043,-76.975198,2,2020,Perú,Lima,Lima,0.0,89.0,Departamento,Venta
126730.0,89.0,2.0,3.0,-12.0747954,-77.1008502,2,2020,Perú,Lima,Lima,0.0,89.0,Departamento,Venta
96140.0,90.0,2.0,3.0,-12.1611153,-76.9947452,2,2020,Perú,Lima,Lima,0.0,90.0,Departamento,Venta
135470.0,90.0,2.0,3.0,-12.1416088,-76.9918155,2,2020,Perú,Lima,Lima,0.0,90.0,Departamento,Venta
183540.0,90.0,2.0,3.0,-12.0999885119,-77.0611392749,2,2020,Perú,Lima,Lima,0.0,90.0,Departamento,Venta
131100.0,92.0,2.0,2.0,-12.1507543,-77.0079948,2,2020,Perú,Lima,Lima,0.0,92.0,Local-comercial,Venta
94924.48,94.0,2.0,3.0,-12.0605435083,-77.0494303444,2,2020,Perú,Lima,Lima,0.0,94.0,Departamento,Venta
93423.708,94.0,2.0,3.0,-12.0603265336,-77.04919431,2,2020,Perú,Lima,Lima,0.0,94.0,Departamento,Venta
97650.0,94.0,2.0,3.0,-12.1391857564,-76.9918613128,2,2020,Perú,Lima,Lima,0.0,94.0,Departamento,Venta
205390.0,98.0,2.0,5.0,-12.0855781788,-77.0642369321,2,2020,Perú,Lima,Lima,0.0,255.0,Casa,Venta
85652.0,98.0,2.0,2.0,-12.0688003,-77.0496556,2,2020,Perú,Lima,Lima,0.0,98.0,Departamento,Venta
148580.0,98.0,2.0,3.0,-12.1366713,-77.0045089,2,2020,Perú,Lima,Lima,0.0,98.0,Departamento,Venta
201020.0,100.0,2.0,2.0,-12.3849381,-76.7704642,2,2020,Perú,Lima,Lima,0.0,100.0,Departamento,Venta
139840.0,100.0,2.0,3.0,-12.11831,-76.9965247,2,2020,Perú,Lima,Lima,0.0,100.0,Departamento,Venta
152950.0,102.0,2.0,2.0,-12.1158565218,-76.9964338962,2,2020,Perú,Lima,Lima,0.0,102.0,Departamento,Venta
113620.0,105.0,2.0,3.0,-12.1420424,-77.0096935,2,2020,Perú,Lima,Lima,0.0,105.0,Departamento,Venta
126730.0,110.0,2.0,3.0,-12.1426088,-77.0015647,2,2020,Perú,Lima,Lima,0.0,110.0,Departamento,Venta
69046.0,120.0,2.0,3.0,-11.8845105,-77.035192,2,2020,Perú,Lima,Lima,0.0,120.0,Departamento,Venta
139840.0,120.0,2.0,3.0,-12.0738972,-77.0080646,2,2020,Perú,Lima,Lima,0.0,120.0,Departamento,Venta
214130.0,125.0,2.0,3.0,-12.1255217,-77.0286813,2,2020,Perú,Lima,Lima,0.0,125.0,Departamento,Venta
96140.0,140.0,2.0,5.0,-12.0034955,-77.0645251,2,2020,Perú,Lima,Lima,0.0,140.0,Departamento,Venta
122360.0,160.0,2.0,3.0,-11.9321905,-77.066537,2,2020,Perú,Lima,Lima,0.0,160.0,Departamento,Venta
161690.0,164.0,2.0,5.0,-11.9990617,-77.0876988,2,2020,Perú,Lima,Lima,0.0,236.0,Casa,Venta
279680.0,165.0,2.0,3.0,-12.052591,-76.9431738,2,2020,Perú,Lima,Lima,0.0,285.0,Casa,Venta
78223.0,165.0,2.0,3.0,-11.9438752312,-77.0599048115,2,2020,Perú,Lima,Lima,0.0,165.0,Departamento,Venta
314640.0,175.0,2.0,4.0,-12.1055018,-77.0166593,2,2020,Perú,Lima,Lima,0.0,175.0,Departamento,Venta
107502.0,182.0,2.0,2.0,-16.3565987,-72.1906391,2,2020,Perú,Arequipa,Arequipa,0.0,182.0,Casa,Venta
161690.0,182.0,2.0,4.0,-12.0305498287,-77.0523670371,2,2020,Perú,Lima,Lima,0.0,182.0,Departamento,Venta
375820.0,232.0,2.0,1.0,-12.0707214,-76.9528736,2,2020,Perú,Lima,Lima,0.0,232.0,Oficina,Venta
367080.0,320.0,3.0,4.0,-12.0976294,-76.9451077,2,2020,Perú,Lima,Lima,0.0,320.0,Casa,Venta
301530.0,134.0,3.0,7.0,-12.0772136927,-77.0117474721,2,2020,Perú,Lima,Lima,0.0,273.0,Casa,Venta
104880.0,250.0,3.0,6.0,-11.9550485722,-77.0450884631,2,2020,Perú,Lima,Lima,0.0,250.0,Casa,Venta
169556.0,249.0,3.0,6.0,-11.952976,-77.0494018,2,2020,Perú,Lima,Lima,0.0,249.0,Casa,Venta
148580.0,162.0,3.0,9.0,-11.9315140504,-77.0568246455,2,2020,Perú,Lima,Lima,0.0,273.0,Casa,Venta
117990.0,143.0,3.0,5.0,-16.4357873,-71.5814825,2,2020,Perú,Arequipa,Arequipa,0.0,310.0,Casa,Venta
202768.0,145.0,3.0,5.0,-12.0950944,-77.0222393,2,2020,Perú,Lima,Lima,0.0,145.0,Oficina,Venta
227240.0,113.0,3.0,3.0,-12.144227,-76.9840974,2,2020,Perú,Lima,Lima,0.0,113.0,Departamento,Venta
305900.0,174.0,3.0,3.0,-12.1311252,-77.0071343,2,2020,Perú,Lima,Lima,0.0,174.0,Departamento,Venta
201020.0,111.0,3.0,4.0,-12.1278506,-77.0242757,2,2020,Perú,Lima,Lima,0.0,111.0,Departamento,Venta
480700.0,193.0,3.0,3.0,-12.110895,-77.0418243,2,2020,Perú,Lima,Lima,0.0,193.0,Departamento,Venta
144210.0,156.0,3.0,4.0,-12.1165164,-76.9347511,2,2020,Perú,Lima,Lima,0.0,156.0,Departamento,Venta
174800.0,87.0,3.0,4.0,-12.16920837,-77.0201809388,2,2020,Perú,Lima,Lima,0.0,155.0,Departamento,Venta
205390.0,260.0,3.0,4.0,-16.3761914,-71.5440195,2,2020,Perú,Arequipa,Arequipa,0.0,260.0,Departamento,Venta
260401.308,65.0,3.0,1.0,-12.1189114,-77.0134669,2,2020,Perú,Lima,Lima,0.0,123.0,Departamento,Venta
118864.0,79.0,3.0,3.0,-12.1163251,-77.0065994,2,2020,Perú,Lima,Lima,0.0,79.0,Departamento,Venta
117990.0,80.0,3.0,0.0,-12.1478295115,-76.968085796,2,2020,Perú,Lima,Lima,0.0,200.0,Casa,Venta
110998.0,82.0,3.0,3.0,-12.1360595,-77.0048216,2,2020,Perú,Lima,Lima,0.0,82.0,Departamento,Venta
87400.0,88.0,3.0,3.0,-12.0523601,-77.0769402,2,2020,Perú,Lima,Lima,0.0,88.0,Departamento,Venta
174800.0,90.0,3.0,3.0,-12.100001625,-77.0610990417,2,2020,Perú,Lima,Lima,0.0,90.0,Departamento,Venta
196650.0,92.0,3.0,2.0,-12.1204546,-77.0406619,2,2020,Perú,Lima,Lima,0.0,92.0,Departamento,Venta
95683.763,94.0,3.0,3.0,-12.0598648838,-77.050438855,2,2020,Perú,Lima,Lima,0.0,94.0,Departamento,Venta
95683.763,94.0,3.0,3.0,-12.0603265336,-77.0497092942,2,2020,Perú,Lima,Lima,0.0,94.0,Departamento,Venta
78660.0,102.0,3.0,4.0,-12.1179682,-76.9343037,2,2020,Perú,Lima,Lima,0.0,102.0,Departamento,Venta
218500.0,105.0,3.0,3.0,-12.1007715,-76.9981041,2,2020,Perú,Lima,Lima,0.0,105.0,Departamento,Venta
114420.584,109.0,3.0,3.0,-12.0265341,-77.059117,2,2020,Perú,Lima,Lima,0.0,109.0,Departamento,Venta
122360.0,114.0,3.0,3.0,-12.181321,-77.0123152,2,2020,Perú,Lima,Lima,0.0,114.0,Departamento,Venta
183540.0,120.0,3.0,4.0,-11.9034907,-77.0494986,2,2020,Perú,Lima,Lima,0.0,200.0,Casa,Venta
201020.0,120.0,3.0,2.0,-12.1185671,-77.0257558,2,2020,Perú,Lima,Lima,0.0,120.0,Departamento,Venta
218500.0,120.0,3.0,3.0,-12.1000580113,-77.0607838822,2,2020,Perú,Lima,Lima,0.0,120.0,Departamento,Venta
266570.0,128.0,3.0,3.0,-12.1041490193,-77.0153949704,2,2020,Perú,Lima,Lima,0.0,128.0,Departamento,Venta
253460.0,155.0,3.0,3.0,-12.1018521026,-77.0372608359,2,2020,Perú,Lima,Lima,0.0,155.0,Departamento,Venta
454480.0,158.0,3.0,3.0,-12.102866,-77.052854,2,2020,Perú,Lima,Lima,0.0,329.0,Casa,Venta
227240.0,160.0,3.0,5.0,-12.0414599,-76.9296864,2,2020,Perú,Lima,Lima,0.0,207.0,Casa,Venta
218500.0,170.0,3.0,3.0,-12.11616477,-77.0386218704,2,2020,Perú,Lima,Lima,0.0,170.0,Departamento,Venta
218500.0,190.0,3.0,3.0,-12.1085596,-77.0243869,2,2020,Perú,Lima,Lima,0.0,190.0,Departamento,Venta
141588.0,200.0,3.0,4.0,-12.1537955237,-76.9672444518,2,2020,Perú,Lima,Lima,0.0,200.0,Casa,Venta
380190.0,263.0,4.0,7.0,-12.1007763,-76.9412711,2,2020,Perú,Lima,Lima,0.0,293.0,Casa,Venta
148580.0,115.0,4.0,4.0,-12.7981653,-76.5715802,2,2020,Perú,Lima,Cañete,0.0,120.0,Casa,Venta
262200.0,147.0,4.0,3.0,-12.0999734319,-77.0610990417,2,2020,Perú,Lima,Lima,0.0,147.0,Departamento,Venta
288420.0,183.0,4.0,4.0,-12.0996554391,-77.0609112871,2,2020,Perú,Lima,Lima,0.0,183.0,Departamento,Venta
297160.0,292.0,4.0,2.0,-5.185786153,-80.6470148139,2,2020,Perú,Piura,Piura,0.0,419.0,Local-comercial,Venta
122360.0,90.0,4.0,6.0,-16.3536697,-71.5627515,2,2020,Perú,Arequipa,Arequipa,0.0,291.0,Casa,Venta
218500.0,98.0,4.0,3.0,-12.073924607,-77.1017085069,2,2020,Perú,Lima,Lima,0.0,197.0,Departamento,Venta
208886.0,105.0,4.0,4.0,-12.1398787,-77.0250282,2,2020,Perú,Lima,Lima,0.0,105.0,Departamento,Venta
279680.0,120.0,4.0,0.0,-12.1649914,-76.9951728,2,2020,Perú,Lima,Lima,0.0,250.0,Casa,Venta
155572.0,135.0,4.0,3.0,-12.069558,-77.0900599,2,2020,Perú,Lima,Lima,0.0,135.0,Departamento,Venta
131100.0,164.0,4.0,5.0,-11.1227218,-77.6105679,2,2020,Perú,Lima,Huaura,0.0,328.0,Casa,Venta
